"FCL_long","FCL_mean","FCL_short","Richness","Chain","Omnivory","Apparent","Exploitative"
7,2.83333333333333,2,23,0.314720812182741,0.0456852791878173,0.274111675126904,0.365482233502538
7,3.125,2,24,0.297413793103448,0.0732758620689655,0.262931034482759,0.366379310344828
5,2.58333333333333,2,24,0.288461538461538,0.0673076923076923,0.240384615384615,0.403846153846154
6,2.44097222222222,2,24,0.290502793296089,0.0502793296089385,0.301675977653631,0.357541899441341
6,2.98611111111111,2,24,0.284,0.06,0.252,0.404
6,3.00069444444444,2,24,0.285714285714286,0.0995670995670996,0.242424242424242,0.372294372294372
7,2.68229166666667,2,25,0.310344827586207,0.0574712643678161,0.237547892720307,0.39463601532567
7,3.520625,2,25,0.36,0.0654545454545455,0.243636363636364,0.330909090909091
6,2.76692708333333,2,25,0.311787072243346,0.0836501901140684,0.228136882129278,0.376425855513308
6,3.15740740740741,2,25,0.290322580645161,0.0524193548387097,0.266129032258065,0.391129032258065
7,2.64583333333333,2,25,0.292237442922374,0.0776255707762557,0.228310502283105,0.401826484018265
8,3.13606770833333,2,26,0.337301587301587,0.0515873015873016,0.261904761904762,0.349206349206349
7,2.88541666666667,2,26,0.288321167883212,0.0802919708029197,0.22992700729927,0.401459854014599
7,2.875,2,26,0.310580204778157,0.0511945392491468,0.255972696245734,0.382252559726962
5,2.58333333333333,2,26,0.259136212624585,0.0730897009966777,0.272425249169435,0.395348837209302
8,3.39583333333333,3,26,0.285714285714286,0.0698412698412698,0.26031746031746,0.384126984126984
8,3.14583333333333,2,27,0.332236842105263,0.0361842105263158,0.259868421052632,0.371710526315789
8,3.70333333333333,2,27,0.335347432024169,0.0694864048338369,0.259818731117825,0.335347432024169
7,3.20833333333333,3,27,0.244117647058824,0.0794117647058823,0.291176470588235,0.385294117647059
9,2.8875,2,27,0.287958115183246,0.0968586387434555,0.287958115183246,0.327225130890052
8,2.83541666666667,2,27,0.31266846361186,0.0727762803234501,0.261455525606469,0.353099730458221
9,2.8875,2,28,0.305747126436782,0.0735632183908046,0.262068965517241,0.358620689655172
6,3.40208333333333,2,28,0.308823529411765,0.0676470588235294,0.264705882352941,0.358823529411765
9,2.80833333333333,2,28,0.308943089430894,0.0894308943089431,0.252032520325203,0.349593495934959
8,2.875,2,28,0.324786324786325,0.0826210826210826,0.227920227920228,0.364672364672365
9,2.8828125,2,28,0.291005291005291,0.0899470899470899,0.256613756613757,0.362433862433862
9,3.22453703703704,2,29,0.302600472813239,0.0756501182033097,0.257683215130024,0.364066193853428
8,2.70833333333333,2,29,0.272946859903382,0.0797101449275362,0.27536231884058,0.371980676328502
7,2.8875,2,29,0.312039312039312,0.0835380835380835,0.243243243243243,0.361179361179361
8,2.8,2,29,0.276029055690073,0.0823244552058111,0.276029055690073,0.365617433414044
9,2.94322916666667,2,29,0.306636155606407,0.0778032036613272,0.249427917620137,0.366132723112128
8,2.85,2,30,0.285714285714286,0.0691964285714286,0.285714285714286,0.359375
7,2.8875,2,30,0.285412262156448,0.0761099365750529,0.266384778012685,0.372093023255814
9,2.93333333333333,2,30,0.298672566371681,0.0752212389380531,0.252212389380531,0.373893805309735
9,2.93333333333333,2,30,0.3125,0.0625,0.254807692307692,0.370192307692308
7,2.78636284722222,2,30,0.295896328293737,0.0669546436285097,0.272138228941685,0.365010799136069
9,2.93333333333333,2,31,0.293634496919918,0.0718685831622177,0.26694045174538,0.367556468172485
7,2.78636284722222,2,31,0.282149712092131,0.0806142034548944,0.272552783109405,0.36468330134357
9,2.8875,2,31,0.292246520874752,0.073558648111332,0.26441351888668,0.369781312127237
9,2.80833333333333,2,31,0.293542074363992,0.0724070450097847,0.262230919765166,0.371819960861057
9,2.93333333333333,2,31,0.298828125,0.078125,0.255859375,0.3671875
5,2.52916666666667,2,32,0.30050505050505,0.0404040404040404,0.343434343434343,0.315656565656566
0,0,0,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
2,2,2,4,0.5,0,0,0.5
1,1,1,4,0,0,1,0
1,1,1,4,NA,NA,NA,NA
0,0,0,4,NA,NA,NA,NA
0,0,0,4,NA,NA,NA,NA
1,1,1,5,0,0,0,1
1,1,1,5,0,0,0,1
1,1,1,5,NA,NA,NA,NA
1,1,1,5,NA,NA,NA,NA
2,1.5,1,5,0.333333333333333,0,0.333333333333333,0.333333333333333
1,1,1,6,0,0,0,1
1,1,1,6,0,0,1,0
1,1,1,6,0,0,1,0
1,1,1,6,0,0,0.5,0.5
1,1,1,6,0,0,0.666666666666667,0.333333333333333
1,1,1,7,0,0,1,0
2,1.5,1,7,0.5,0,0.5,0
1,1,1,7,0,0,0.4,0.6
2,2,2,7,0.5,0,0.166666666666667,0.333333333333333
2,2,2,7,1,0,0,0
3,2.5,2,8,0.75,0,0.25,0
2,2,2,8,0.666666666666667,0,0.333333333333333,0
2,2,2,8,0.4,0,0.3,0.3
2,2,2,8,1,0,0,0
1,1,1,8,NA,NA,NA,NA
2,1.66666666666667,1,9,0.285714285714286,0,0.571428571428571,0.142857142857143
2,2,2,9,0.2,0,0.4,0.4
3,2,2,9,0.357142857142857,0.142857142857143,0.357142857142857,0.142857142857143
1,1,1,9,0,0,0.142857142857143,0.857142857142857
2,1.5,1,9,0.333333333333333,0.333333333333333,0.333333333333333,0
3,2,2,10,0.0769230769230769,0.230769230769231,0.538461538461538,0.153846153846154
2,2,2,10,0.4,0.1,0.3,0.2
3,3,3,10,0.428571428571429,0,0.428571428571429,0.142857142857143
2,1.5,1,10,0.333333333333333,0.111111111111111,0.444444444444444,0.111111111111111
2,1.5,1,10,0.285714285714286,0,0.428571428571429,0.285714285714286
2,1.66666666666667,1,11,0.285714285714286,0,0.428571428571429,0.285714285714286
3,3,3,11,0.333333333333333,0.133333333333333,0.333333333333333,0.2
2,2,2,11,0.5,0,0.25,0.25
3,1.77777777777778,1,11,0.12,0.08,0.36,0.44
4,2.5,2,11,0.583333333333333,0,0.166666666666667,0.25
3,2.25,2,12,0.4375,0.0625,0.375,0.125
2,2,2,12,0.318181818181818,0,0.318181818181818,0.363636363636364
3,2,2,12,0.4,0,0.28,0.32
3,2.41666666666667,2,12,0.4,0.08,0.36,0.16
2,1.5,1,12,0.428571428571429,0,0.428571428571429,0.142857142857143
3,2.5,2,13,0.4,0.0666666666666667,0.233333333333333,0.3
2,2,2,13,0.28,0,0.36,0.36
2,2,2,13,0.333333333333333,0.0666666666666667,0.133333333333333,0.466666666666667
3,2.5,2,13,0.466666666666667,0,0.2,0.333333333333333
3,2.375,2,13,0.433333333333333,0.0333333333333333,0.3,0.233333333333333
2,2,2,14,0.357142857142857,0,0.5,0.142857142857143
2,2,2,14,0.333333333333333,0,0.466666666666667,0.2
4,2.41666666666667,2,14,0.45,0.1,0.25,0.2
2,1.25,1,14,0.0714285714285714,0,0.535714285714286,0.392857142857143
4,3,3,14,0.228571428571429,0.0857142857142857,0.285714285714286,0.4
3,1.75,1,15,0.326923076923077,0.0576923076923077,0.346153846153846,0.269230769230769
2,1.5,1,15,0.115384615384615,0.0384615384615385,0.576923076923077,0.269230769230769
3,2,2,15,0.294117647058824,0.0588235294117647,0.352941176470588,0.294117647058824
3,2,2,15,0.305555555555556,0.0277777777777778,0.361111111111111,0.305555555555556
4,2,2,15,0.342857142857143,0.0857142857142857,0.428571428571429,0.142857142857143
4,3,3,16,0.333333333333333,0.111111111111111,0.277777777777778,0.277777777777778
3,2.5,2,16,0.196428571428571,0.0357142857142857,0.339285714285714,0.428571428571429
4,2.41666666666667,2,16,0.314285714285714,0.0285714285714286,0.357142857142857,0.3
3,2.66666666666667,2,16,0.305555555555556,0,0.333333333333333,0.361111111111111
4,2.5,2,16,0.324324324324324,0.027027027027027,0.324324324324324,0.324324324324324
3,2.5,2,17,0.392857142857143,0.0714285714285714,0.178571428571429,0.357142857142857
3,2,2,17,0.210526315789474,0.0263157894736842,0.421052631578947,0.342105263157895
3,2.5,2,17,0.326530612244898,0,0.36734693877551,0.306122448979592
4,2.47222222222222,2,17,0.328947368421053,0.0657894736842105,0.315789473684211,0.289473684210526
3,1.66666666666667,1,17,0.2,0.0571428571428571,0.371428571428571,0.371428571428571
3,2.08333333333333,2,18,0.333333333333333,0.0512820512820513,0.333333333333333,0.282051282051282
3,1.75,1,18,0.171875,0.015625,0.390625,0.421875
3,2.5,2,18,0.288135593220339,0.0338983050847458,0.322033898305085,0.355932203389831
3,2.5,2,18,0.363636363636364,0.0227272727272727,0.386363636363636,0.227272727272727
4,2,1,18,0.202127659574468,0.0957446808510638,0.414893617021277,0.287234042553192
4,2.66666666666667,2,19,0.307692307692308,0.0384615384615385,0.333333333333333,0.320512820512821
4,2.25,2,19,0.309278350515464,0.0515463917525773,0.319587628865979,0.319587628865979
4,2.2962962962963,2,19,0.370967741935484,0.0645161290322581,0.306451612903226,0.258064516129032
4,2.66666666666667,2,19,0.265060240963855,0.0481927710843374,0.36144578313253,0.325301204819277
4,2.9375,2,19,0.382352941176471,0.0147058823529412,0.308823529411765,0.294117647058824
4,2,2,20,0.320987654320988,0.037037037037037,0.345679012345679,0.296296296296296
4,2.66666666666667,2,20,0.341772151898734,0.0379746835443038,0.30379746835443,0.316455696202532
3,2.33333333333333,2,20,0.333333333333333,0.0540540540540541,0.288288288288288,0.324324324324324
3,2.75,2,20,0.35632183908046,0.0574712643678161,0.32183908045977,0.264367816091954
4,2.03333333333333,1,20,0.375,0,0.392857142857143,0.232142857142857
4,2.11111111111111,2,21,0.288,0.056,0.376,0.28
3,2.04166666666667,1,21,0.25,0.05,0.341666666666667,0.358333333333333
4,2.33333333333333,2,21,0.259615384615385,0.0288461538461538,0.307692307692308,0.403846153846154
4,2.83333333333333,2,21,0.349593495934959,0.040650406504065,0.292682926829268,0.317073170731707
3,1.75,1,21,0.223880597014925,0.0149253731343284,0.507462686567164,0.253731343283582
3,2.5,2,22,0.228260869565217,0.0326086956521739,0.402173913043478,0.33695652173913
4,2.875,2,22,0.380952380952381,0.0317460317460317,0.317460317460317,0.26984126984127
4,2.875,2,22,0.254901960784314,0.0392156862745098,0.411764705882353,0.294117647058824
4,2.33333333333333,2,22,0.306122448979592,0.0408163265306122,0.319727891156463,0.333333333333333
5,2.25,2,22,0.261194029850746,0.0223880597014925,0.343283582089552,0.373134328358209
4,2.625,2,23,0.267515923566879,0.0318471337579618,0.363057324840764,0.337579617834395
5,2.41666666666667,2,23,0.285714285714286,0.0357142857142857,0.339285714285714,0.339285714285714
4,2.225,2,23,0.278481012658228,0.0443037974683544,0.373417721518987,0.30379746835443
4,3,2,23,0.323529411764706,0.0392156862745098,0.333333333333333,0.303921568627451
4,2.5,2,23,0.272727272727273,0.038961038961039,0.357142857142857,0.331168831168831
4,2.61111111111111,2,24,0.277777777777778,0.0277777777777778,0.37962962962963,0.314814814814815
4,2.5,2,24,0.347826086956522,0.036231884057971,0.27536231884058,0.340579710144928
5,2.75,2,24,0.302325581395349,0.0387596899224806,0.364341085271318,0.294573643410853
5,2.75,2,24,0.327188940092166,0.032258064516129,0.308755760368664,0.331797235023041
5,2.625,2,24,0.285714285714286,0.0317460317460317,0.341269841269841,0.341269841269841
5,2.35416666666667,2,25,0.244444444444444,0.0533333333333333,0.377777777777778,0.324444444444444
3,2,2,25,0.309677419354839,0.0580645161290323,0.387096774193548,0.245161290322581
5,2.46875,2,25,0.323529411764706,0.0378151260504202,0.352941176470588,0.285714285714286
4,2.91666666666667,2,25,0.342857142857143,0.0285714285714286,0.278571428571429,0.35
5,2.81944444444444,2,25,0.297560975609756,0.0585365853658537,0.282926829268293,0.360975609756098
4,2.24444444444444,2,26,0.348623853211009,0.0504587155963303,0.302752293577982,0.298165137614679
4,2.33333333333333,2,26,0.245192307692308,0.0288461538461538,0.370192307692308,0.355769230769231
4,2.375,2,26,0.298076923076923,0.0432692307692308,0.326923076923077,0.331730769230769
5,2.46222222222222,2,26,0.347619047619048,0.0476190476190476,0.304761904761905,0.3
4,2.25,2,26,0.248618784530387,0.0220994475138122,0.38121546961326,0.348066298342541
5,2.5125,2,27,0.28,0.0444444444444444,0.355555555555556,0.32
4,2.58333333333333,2,27,0.248677248677249,0.037037037037037,0.402116402116402,0.312169312169312
5,2.6875,2,27,0.342105263157895,0.0473684210526316,0.315789473684211,0.294736842105263
4,2.8,2,27,0.252427184466019,0.058252427184466,0.402912621359223,0.286407766990291
4,2.72222222222222,2,27,0.310185185185185,0.037037037037037,0.342592592592593,0.310185185185185
4,2.70555555555556,2,28,0.29718875502008,0.036144578313253,0.365461847389558,0.301204819277108
5,2.44444444444444,2,28,0.304878048780488,0.0365853658536585,0.321138211382114,0.33739837398374
5,2.45833333333333,2,28,0.288194444444444,0.0416666666666667,0.350694444444444,0.319444444444444
5,2.22916666666667,1,28,0.297385620915033,0.0490196078431373,0.320261437908497,0.333333333333333
4,2.70555555555556,2,28,0.290598290598291,0.0384615384615385,0.388888888888889,0.282051282051282
5,2.55208333333333,2,29,0.304195804195804,0.048951048951049,0.332167832167832,0.314685314685315
5,2.45833333333333,2,29,0.304761904761905,0.0444444444444444,0.326984126984127,0.323809523809524
5,2.45833333333333,2,29,0.304918032786885,0.0459016393442623,0.347540983606557,0.301639344262295
5,2.62222222222222,2,29,0.311188811188811,0.0384615384615385,0.356643356643357,0.293706293706294
5,2.66666666666667,2,29,0.291845493562232,0.0300429184549356,0.369098712446352,0.309012875536481
4,2.45833333333333,2,30,0.293577981651376,0.0428134556574924,0.345565749235474,0.318042813455657
5,2.52916666666667,2,30,0.301675977653631,0.0446927374301676,0.35195530726257,0.301675977653631
5,2.19583333333333,1,30,0.3,0.0454545454545455,0.33030303030303,0.324242424242424
5,2.55833333333333,2,30,0.275167785234899,0.0402684563758389,0.355704697986577,0.328859060402685
5,2.58333333333333,2,30,0.304347826086957,0.0434782608695652,0.332298136645963,0.319875776397516
5,2.52916666666667,2,31,0.303977272727273,0.0369318181818182,0.34375,0.315340909090909
5,2.5,2,31,0.304477611940298,0.0358208955223881,0.334328358208955,0.325373134328358
5,2.55208333333333,2,31,0.298295454545455,0.0454545454545455,0.346590909090909,0.309659090909091
5,2.52916666666667,2,31,0.309139784946237,0.0403225806451613,0.346774193548387,0.303763440860215
5,2.45833333333333,2,31,0.299450549450549,0.0412087912087912,0.337912087912088,0.321428571428571
10,3.57771164021164,3,32,0.329376854599407,0.0830860534124629,0.29080118694362,0.29673590504451
0,0,0,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
1,1,1,4,NA,NA,NA,NA
1,1,1,4,0,0,0,1
0,0,0,4,NA,NA,NA,NA
1,1,1,4,NA,NA,NA,NA
1,1,1,4,0,0,0.5,0.5
1,1,1,5,0,0,0,1
2,2,2,5,0.5,0,0.166666666666667,0.333333333333333
1,1,1,5,0,0,0,1
1,1,1,5,NA,NA,NA,NA
1,1,1,5,0,0,1,0
1,1,1,6,0,0,0.5,0.5
1,1,1,6,0,0,0,1
1,1,1,6,NA,NA,NA,NA
1,1,1,6,0,0,0.666666666666667,0.333333333333333
2,1.5,1,6,0.333333333333333,0,0.333333333333333,0.333333333333333
2,2,2,7,0.666666666666667,0,0.166666666666667,0.166666666666667
2,2,2,7,0.2,0.2,0.4,0.2
1,1,1,7,0,0,0.142857142857143,0.857142857142857
2,2,2,7,0.333333333333333,0,0.333333333333333,0.333333333333333
1,1,1,7,0,0,0.5,0.5
2,1.66666666666667,1,8,0.4,0,0.6,0
2,1.5,1,8,0.0833333333333333,0.0833333333333333,0.166666666666667,0.666666666666667
3,2.5,2,8,0.4,0.1,0.3,0.2
4,2.5,2,8,0.428571428571429,0.142857142857143,0.214285714285714,0.214285714285714
1,1,1,8,0,0,0,1
3,1.5,1,9,0.208333333333333,0.0416666666666667,0.541666666666667,0.208333333333333
4,3,2,9,0.625,0,0.25,0.125
2,2,2,9,0.25,0.125,0.375,0.25
5,4,4,9,0.35,0,0.25,0.4
2,2,2,9,0.428571428571429,0,0.428571428571429,0.142857142857143
2,2,2,10,0.333333333333333,0.333333333333333,0,0.333333333333333
4,2.75,2,10,0.428571428571429,0.0714285714285714,0.357142857142857,0.142857142857143
3,2,2,10,0.333333333333333,0,0.333333333333333,0.333333333333333
3,1.75,1,10,0.25,0.25,0.25,0.25
2,1.25,1,10,0,0.1,0.6,0.3
1,1,1,11,0,0,0.6,0.4
2,2,2,11,0.5,0,0.333333333333333,0.166666666666667
3,2.1,2,11,0.125,0.15,0.375,0.35
3,3,3,11,0.478260869565217,0.130434782608696,0.0869565217391304,0.304347826086957
4,3,2,11,0.470588235294118,0.0588235294117647,0.176470588235294,0.294117647058824
4,2.66666666666667,2,12,0.321428571428571,0.107142857142857,0.285714285714286,0.285714285714286
2,2,2,12,0.307692307692308,0.0769230769230769,0.307692307692308,0.307692307692308
4,3.5,3,12,0.264705882352941,0.0882352941176471,0.235294117647059,0.411764705882353
5,4,3,12,0.385964912280702,0.140350877192982,0.228070175438596,0.245614035087719
3,1.66666666666667,1,12,0.230769230769231,0.0769230769230769,0.307692307692308,0.384615384615385
4,2.75,2,13,0.333333333333333,0.037037037037037,0.111111111111111,0.518518518518518
5,2.4047619047619,2,13,0.25,0.184210526315789,0.328947368421053,0.236842105263158
4,1.83333333333333,1,13,0.193548387096774,0.0967741935483871,0.32258064516129,0.387096774193548
4,1.73958333333333,1,13,0.25,0.0909090909090909,0.431818181818182,0.227272727272727
5,2.83333333333333,2,13,0.348837209302326,0.116279069767442,0.27906976744186,0.255813953488372
7,2.91666666666667,2,14,0.358974358974359,0.0256410256410256,0.256410256410256,0.358974358974359
4,2.9,2,14,0.36,0.06,0.32,0.26
6,3.75,3,14,0.282352941176471,0.117647058823529,0.247058823529412,0.352941176470588
2,1.5,1,14,0.04,0.08,0.6,0.28
4,3,3,14,0.25,0.0833333333333333,0.395833333333333,0.270833333333333
3,2.5,2,15,0.184210526315789,0.0526315789473684,0.394736842105263,0.368421052631579
3,2.5,2,15,0.255813953488372,0.0232558139534884,0.162790697674419,0.558139534883721
4,2.5,2,15,0.307692307692308,0.0512820512820513,0.282051282051282,0.358974358974359
8,4.41666666666667,3,15,0.440677966101695,0.0677966101694915,0.135593220338983,0.355932203389831
5,3.08333333333333,2,15,0.373333333333333,0.0666666666666667,0.266666666666667,0.293333333333333
4,2.66666666666667,2,16,0.315789473684211,0.0350877192982456,0.368421052631579,0.280701754385965
5,3.22222222222222,2,16,0.446808510638298,0.0212765957446809,0.212765957446809,0.319148936170213
7,2.45833333333333,2,16,0.3625,0.1125,0.35,0.175
7,3.5,3,16,0.409638554216867,0.072289156626506,0.265060240963855,0.253012048192771
6,4,4,16,0.4,0.0857142857142857,0.228571428571429,0.285714285714286
5,3,3,17,0.44,0.02,0.24,0.3
6,3,2,17,0.288288288288288,0.0630630630630631,0.288288288288288,0.36036036036036
5,2.5,2,17,0.25,0.117647058823529,0.352941176470588,0.279411764705882
6,3.5,3,17,0.424657534246575,0.0821917808219178,0.26027397260274,0.232876712328767
5,3.16666666666667,2,17,0.380952380952381,0.119047619047619,0.25,0.25
7,3.66666666666667,3,18,0.346153846153846,0.144230769230769,0.25,0.259615384615385
5,2.66666666666667,2,18,0.282608695652174,0.0326086956521739,0.304347826086957,0.380434782608696
6,3.43229166666667,2,18,0.435294117647059,0.0941176470588235,0.211764705882353,0.258823529411765
6,3,3,18,0.326086956521739,0.0978260869565217,0.293478260869565,0.282608695652174
6,3.66666666666667,3,18,0.368852459016393,0.131147540983607,0.262295081967213,0.237704918032787
5,3.125,2,19,0.357142857142857,0.119047619047619,0.341269841269841,0.182539682539683
7,3.5,3,19,0.305194805194805,0.0779220779220779,0.324675324675325,0.292207792207792
7,3.72222222222222,3,19,0.375690607734807,0.0828729281767956,0.232044198895028,0.30939226519337
6,2.64,2,19,0.302631578947368,0.105263157894737,0.243421052631579,0.348684210526316
8,4.11805555555556,3,19,0.339869281045752,0.111111111111111,0.294117647058824,0.254901960784314
6,2.94295634920635,2,20,0.309210526315789,0.0592105263157895,0.322368421052632,0.309210526315789
8,3.86979166666667,3,20,0.408163265306122,0.0884353741496599,0.244897959183673,0.258503401360544
7,3.17460317460317,2,20,0.355555555555556,0.0722222222222222,0.327777777777778,0.244444444444444
7,3.36501736111111,2,20,0.319148936170213,0.143617021276596,0.271276595744681,0.265957446808511
6,3.33333333333333,3,20,0.43298969072165,0.0824742268041237,0.257731958762887,0.22680412371134
6,2.92361111111111,2,21,0.421768707482993,0.0884353741496599,0.210884353741497,0.27891156462585
7,3.1125,2,21,0.278048780487805,0.0780487804878049,0.341463414634146,0.302439024390244
7,3.74305555555556,2,21,0.345454545454545,0.0909090909090909,0.321212121212121,0.242424242424242
5,3,3,21,0.3,0.06,0.293333333333333,0.346666666666667
7,2.83333333333333,2,21,0.329341317365269,0.0538922155688623,0.323353293413174,0.293413173652695
8,3.21527777777778,3,22,0.358851674641148,0.076555023923445,0.287081339712919,0.277511961722488
8,3.95756172839506,2,22,0.408653846153846,0.125,0.264423076923077,0.201923076923077
8,3.58333333333333,3,22,0.315573770491803,0.102459016393443,0.258196721311475,0.323770491803279
7,3.58333333333333,3,22,0.310344827586207,0.0818965517241379,0.280172413793103,0.327586206896552
8,2.975,2,22,0.341013824884793,0.0783410138248848,0.285714285714286,0.294930875576037
8,4.19444444444444,3,23,0.355072463768116,0.101449275362319,0.253623188405797,0.289855072463768
9,4.33333333333333,3,23,0.35042735042735,0.0641025641025641,0.316239316239316,0.269230769230769
7,2.98148148148148,2,23,0.307692307692308,0.0769230769230769,0.312820512820513,0.302564102564103
7,3.14425925925926,2,23,0.333333333333333,0.105072463768116,0.315217391304348,0.246376811594203
8,3.5641049382716,3,23,0.318791946308725,0.0838926174496644,0.332214765100671,0.26510067114094
7,3.72916666666667,3,24,0.338709677419355,0.0685483870967742,0.270161290322581,0.32258064516129
6,3.44444444444444,3,24,0.33206106870229,0.0687022900763359,0.301526717557252,0.297709923664122
9,3.62045454545455,2,24,0.298780487804878,0.0945121951219512,0.344512195121951,0.26219512195122
9,3.67857142857143,3,24,0.355633802816901,0.0704225352112676,0.257042253521127,0.316901408450704
10,5.45,4,24,0.362204724409449,0.078740157480315,0.271653543307087,0.28740157480315
7,3.10416666666667,2,25,0.273291925465839,0.0838509316770186,0.31055900621118,0.332298136645963
9,3.625,3,25,0.330960854092527,0.0889679715302491,0.313167259786477,0.266903914590747
9,4.06712962962963,3,25,0.358490566037736,0.0911949685534591,0.308176100628931,0.242138364779874
7,2.95833333333333,2,25,0.302721088435374,0.0884353741496599,0.285714285714286,0.32312925170068
8,3.51736111111111,3,25,0.281818181818182,0.103030303030303,0.266666666666667,0.348484848484849
9,3.62654320987654,2,26,0.366883116883117,0.0876623376623377,0.275974025974026,0.269480519480519
10,3.74603174603175,3,26,0.320209973753281,0.0708661417322835,0.278215223097113,0.330708661417323
9,3.5,3,26,0.335958005249344,0.0708661417322835,0.299212598425197,0.293963254593176
9,3.82175925925926,3,26,0.331460674157303,0.0842696629213483,0.25,0.334269662921348
10,3.66669077932099,3,26,0.319209039548023,0.0649717514124294,0.282485875706215,0.333333333333333
8,3.54115226337449,3,27,0.351063829787234,0.0797872340425532,0.284574468085106,0.284574468085106
8,3.37037037037037,3,27,0.345029239766082,0.0730994152046784,0.257309941520468,0.324561403508772
9,3.609375,3,27,0.326710816777042,0.0838852097130243,0.275938189845475,0.313465783664459
7,3.58246527777778,3,27,0.339285714285714,0.0803571428571429,0.288690476190476,0.291666666666667
8,3.43672839506173,3,27,0.308108108108108,0.0891891891891892,0.297297297297297,0.305405405405405
8,3.5,3,28,0.318840579710145,0.072463768115942,0.29951690821256,0.309178743961353
9,3.5651455026455,3,28,0.317525773195876,0.0845360824742268,0.315463917525773,0.282474226804124
10,3.33258101851852,2,28,0.364678899082569,0.0825688073394495,0.272935779816514,0.279816513761468
9,4.02,3,28,0.323325635103926,0.092378752886836,0.284064665127021,0.300230946882217
8,3.47201178451178,3,28,0.337606837606838,0.094017094017094,0.294871794871795,0.273504273504274
8,3.51041666666667,3,29,0.328326180257511,0.0815450643776824,0.289699570815451,0.300429184549356
9,3.49891273849607,2,29,0.305301645338208,0.0914076782449726,0.308957952468007,0.294332723948812
9,3.578125,3,29,0.313063063063063,0.0833333333333333,0.297297297297297,0.306306306306306
8,3.3744212962963,3,29,0.324675324675325,0.0757575757575758,0.287878787878788,0.311688311688312
10,3.82382164902998,3,29,0.35700575815739,0.0921305182341651,0.280230326295585,0.27063339731286
9,3.51736111111111,3,30,0.304990757855823,0.0868761552680222,0.292051756007394,0.316081330868762
10,3.56845238095238,3,30,0.313620071684588,0.0896057347670251,0.292114695340502,0.304659498207885
10,3.77117381932197,3,30,0.333916083916084,0.0874125874125874,0.272727272727273,0.305944055944056
9,3.58246527777778,3,30,0.325187969924812,0.0789473684210526,0.304511278195489,0.291353383458647
9,3.58256172839506,3,30,0.335135135135135,0.0864864864864865,0.282882882882883,0.295495495495495
9,3.57771164021164,3,31,0.325619834710744,0.0892561983471074,0.284297520661157,0.300826446280992
10,3.57771164021164,3,31,0.330112721417069,0.0853462157809984,0.285024154589372,0.29951690821256
10,3.57771164021164,3,31,0.324193548387097,0.0854838709677419,0.296774193548387,0.293548387096774
9,3.47201178451178,3,31,0.327814569536424,0.0811258278145695,0.294701986754967,0.29635761589404
10,3.57043650793651,3,31,0.325396825396825,0.0746031746031746,0.292063492063492,0.307936507936508
10,3.03015429235667,2,32,0.292957746478873,0.0929577464788732,0.315492957746479,0.298591549295775
0,0,0,3,NA,NA,NA,NA
1,1,1,3,NA,NA,NA,NA
0,0,0,3,NA,NA,NA,NA
2,2,2,3,1,0,0,0
2,2,2,3,1,0,0,0
0,0,0,4,NA,NA,NA,NA
0,0,0,4,NA,NA,NA,NA
1,1,1,4,NA,NA,NA,NA
0,0,0,4,NA,NA,NA,NA
2,2,2,4,1,0,0,0
2,1.33333333333333,1,5,0.25,0,0.75,0
1,1,1,5,NA,NA,NA,NA
3,3,3,5,0.666666666666667,0,0,0.333333333333333
2,1.5,1,5,0.5,0,0.5,0
1,1,1,5,NA,NA,NA,NA
2,2,2,6,0.5,0,0.25,0.25
2,2,2,6,0.2,0,0.2,0.6
1,1,1,6,0,0,0.25,0.75
2,1.33333333333333,1,6,0.142857142857143,0.142857142857143,0.428571428571429,0.285714285714286
1,1,1,6,0,0,0,1
1,1,1,7,0,0,1,0
3,3,3,7,0.666666666666667,0,0,0.333333333333333
2,2,2,7,0.4,0,0.2,0.4
2,1.33333333333333,1,7,0,0.333333333333333,0.666666666666667,0
2,2,2,7,0.4,0,0.2,0.4
2,2,2,8,0.285714285714286,0.285714285714286,0.285714285714286,0.142857142857143
1,1,1,8,0,0,0.6,0.4
5,3.75,3,8,0.466666666666667,0.2,0.133333333333333,0.2
1,1,1,8,0,0,0.5,0.5
1,1,1,8,0,0,0.666666666666667,0.333333333333333
3,2,2,9,0.391304347826087,0.173913043478261,0.217391304347826,0.217391304347826
3,2.25,2,9,0.266666666666667,0.0666666666666667,0.4,0.266666666666667
3,2.25,2,9,0.6,0.2,0.2,0
2,1.5,1,9,0.142857142857143,0,0.285714285714286,0.571428571428571
2,1.5,1,9,0.285714285714286,0,0.428571428571429,0.285714285714286
3,3,3,10,0.375,0.125,0.25,0.25
3,3,3,10,0.285714285714286,0.0714285714285714,0.357142857142857,0.285714285714286
4,2.7,2,10,0.333333333333333,0.148148148148148,0.296296296296296,0.222222222222222
3,2,2,10,0.181818181818182,0,0.272727272727273,0.545454545454545
2,1.33333333333333,1,10,0,0.125,0.625,0.25
