N,B,Connectance,T,Disturbance,Eco_size,Richness,Chain,Omnivory,Apparent,Exploitation,FCL
48,4,0.09,10,0.2,1.25,19,0.387387387,0.135135135,0.225225225,0.252252252,5
48,4,0.12,1,0.8,1.75,4,NA,NA,NA,NA,1
24,4,0.13,10,0.3,0.25,2,NA,NA,NA,NA,1
64,4,0.09,0.1,0.6,0.75,8,0.625,0,0.125,0.25,3
48,4,0.1,0.5,0.1,1.75,28,0.364705882,0.073529412,0.252941176,0.308823529,7
48,4,0.09,1,0.2,1.25,19,0.297709924,0.053435115,0.290076336,0.358778626,6
32,2,0.12,1,0.9,2,8,0.4375,0.0625,0.1875,0.3125,3
32,6,0.09,0.1,0.3,1,6,0.5,0,0,0.5,2
64,8,0.13,1,0.9,0.75,11,0.264705882,0.117647059,0.117647059,0.5,3
16,2,0.11,1,0.6,1,4,0,0.333333333,0.666666667,0,2
48,2,0.1,0.5,0.5,2,19,0.341176471,0.105882353,0.2,0.352941176,5
16,4,0.13,2,0.7,1,3,NA,NA,NA,NA,1
16,4,0.12,10,0.9,0.5,0,NA,NA,NA,NA,-1
48,4,0.1,0.5,0.3,0.25,0,NA,NA,NA,NA,-1
48,6,0.12,1,0.3,0.75,11,0.571428571,0.047619048,0.19047619,0.19047619,3
24,8,0.1,10,0.1,1,7,0.375,0.125,0.375,0.125,3
64,2,0.09,0.5,0.5,1.25,3,0,1,0,0,2
32,4,0.12,0.1,0.9,1.75,10,0.266666667,0.033333333,0.166666667,0.533333333,3
16,4,0.09,10,0.8,0.5,1,NA,NA,NA,NA,0
16,2,0.1,0.1,0.5,1.75,0,NA,NA,NA,NA,-1
16,6,0.13,2,0.6,1.75,5,0,0.333333333,0.666666667,0,2
48,8,0.13,10,0.8,2,19,0.195530726,0.083798883,0.318435754,0.402234637,4
32,2,0.13,10,0.9,1,4,0.5,0,0.5,0,2
64,4,0.11,0.1,0.8,1.25,12,0.275862069,0.137931034,0.068965517,0.517241379,5
48,8,0.13,0.5,0.8,1,14,0.352112676,0.098591549,0.281690141,0.267605634,3
64,2,0.11,0.1,0.1,1,25,0.382653061,0.096938776,0.193877551,0.326530612,7
64,8,0.09,0.5,0.1,0.25,4,0.5,0,0,0.5,2
64,4,0.09,10,0.7,1.75,21,0.344537815,0.058823529,0.25210084,0.344537815,6
48,2,0.13,2,0.2,0.75,9,0.461538462,0.115384615,0.192307692,0.230769231,4
16,4,0.12,1,0.8,1.25,7,0.333333333,0,0.333333333,0.333333333,2
24,6,0.09,0.1,0.6,1.5,10,0.285714286,0.142857143,0.214285714,0.357142857,3
64,2,0.09,1,0.2,1.75,35,0.337268128,0.077571669,0.284991568,0.300168634,8
32,4,0.13,1,0.6,1.25,7,0.2,0.1,0.2,0.5,2
32,4,0.09,1,0.1,2,13,0.34375,0.0625,0.34375,0.25,4
48,6,0.1,0.5,0.8,1.75,14,0.4,0.018181818,0.309090909,0.272727273,4
16,6,0.13,0.1,0.2,1.25,7,0.666666667,0,0.333333333,0,2
16,4,0.11,0.1,0.9,0.5,1,NA,NA,NA,NA,0
64,8,0.13,1,0.6,2,36,0.319892473,0.106182796,0.313172043,0.260752688,9
32,6,0.09,2,0.1,1.75,20,0.365079365,0.063492063,0.293650794,0.277777778,5
24,4,0.12,0.1,0.1,2,14,0.414634146,0.073170732,0.219512195,0.292682927,4
48,8,0.11,2,0.5,1,8,0.272727273,0,0.181818182,0.545454545,2
48,8,0.13,1,0.7,1.75,31,0.299342105,0.118421053,0.3125,0.269736842,6
16,4,0.12,10,0.7,1.75,7,0.083333333,0,0.5,0.416666667,2
48,8,0.13,2,0.7,1.25,21,0.315533981,0.058252427,0.276699029,0.349514563,5
32,8,0.09,2,0.2,2,20,0.224137931,0.060344828,0.301724138,0.413793103,3
24,2,0.12,1,0.5,1.25,3,1,0,0,0,2
24,2,0.11,0.5,0.6,1,2,NA,NA,NA,NA,1
16,6,0.1,10,0.1,0.25,5,0,0,1,0,1
24,8,0.13,2,0.9,1.5,5,0,0.166666667,0.833333333,0,2
64,2,0.12,0.5,0.2,1.75,7,0.285714286,0.214285714,0,0.5,3
64,8,0.13,0.5,0.1,1,42,0.282270607,0.094867807,0.272939347,0.34992224,8
32,4,0.09,1,0.7,1.75,9,0.461538462,0.153846154,0.153846154,0.230769231,4
16,2,0.1,0.1,0.8,2,5,0.666666667,0,0.333333333,0,2
16,2,0.09,2,0.6,1.5,8,0.25,0.166666667,0,0.583333333,3
16,2,0.12,1,0.7,1.25,5,0,0,0.333333333,0.666666667,1
24,4,0.11,0.1,0.7,0.5,1,NA,NA,NA,NA,0
64,2,0.1,2,0.1,0.5,4,0.333333333,0.333333333,0.333333333,0,2
24,6,0.13,2,0.2,1,14,0.306818182,0.079545455,0.375,0.238636364,4
48,6,0.1,0.1,0.6,1.75,23,0.391705069,0.073732719,0.281105991,0.253456221,8
48,2,0.09,10,0.5,1,9,0.434782609,0.086956522,0.086956522,0.391304348,3
48,2,0.09,2,0.2,0.25,1,NA,NA,NA,NA,0
48,4,0.13,1,0.6,0.25,1,NA,NA,NA,NA,0
24,4,0.1,0.1,0.1,0.75,4,1,0,0,0,2
32,4,0.12,0.5,0.2,0.75,6,1,0,0,0,2
64,8,0.13,0.5,0.2,2,34,0.246134021,0.099226804,0.371134021,0.283505155,8
64,6,0.11,10,0.9,0.75,6,0.5,0,0.25,0.25,2
32,4,0.13,2,0.1,0.5,6,0.142857143,0.285714286,0.428571429,0.142857143,2
16,6,0.09,0.5,0.4,1,5,0,0,1,0,1
32,8,0.12,0.5,0.2,0.25,4,0,0,1,0,1
32,6,0.1,2,0.3,1,14,0.157894737,0.092105263,0.263157895,0.486842105,3
16,2,0.12,2,0.7,1.5,2,NA,NA,NA,NA,1
24,8,0.1,0.5,0.4,2,12,0.105263158,0,0.263157895,0.631578947,2
24,4,0.09,1,0.5,0.75,7,0.5,0,0.25,0.25,2
16,8,0.12,1,0.3,0.25,2,NA,NA,NA,NA,0
32,2,0.1,2,0.7,1.25,1,NA,NA,NA,NA,0
16,2,0.09,2,0.3,1.25,7,0.294117647,0,0.294117647,0.411764706,3
16,6,0.12,0.5,0.2,2,14,0.197674419,0.069767442,0.395348837,0.337209302,3
48,8,0.09,0.5,0.2,1,25,0.287179487,0.061538462,0.266666667,0.384615385,5
24,8,0.12,10,0.2,1,11,0.125,0.041666667,0.375,0.458333333,2
24,4,0.09,10,0.1,0.5,9,0.482758621,0.034482759,0.206896552,0.275862069,4
64,6,0.09,10,0.1,1.25,34,0.3243607,0.092866756,0.33243607,0.250336474,7
48,8,0.1,2,0.6,0.75,9,0.210526316,0.105263158,0.421052632,0.263157895,3
32,4,0.13,1,0.1,1.5,24,0.307692308,0.111405836,0.24668435,0.334217507,5
32,2,0.11,0.1,0.8,1.5,11,0.382352941,0.058823529,0.205882353,0.352941176,4
48,6,0.09,1,0.4,1.5,8,0,0.142857143,0.857142857,0,2
16,2,0.11,0.1,0.6,1,1,NA,NA,NA,NA,0
32,6,0.09,10,0.5,1.5,14,0.283333333,0.066666667,0.266666667,0.383333333,4
24,8,0.12,0.1,0.8,0.5,4,0,0,0.5,0.5,1
64,2,0.13,2,0.2,1,15,0.363636364,0.113636364,0.136363636,0.386363636,3
32,2,0.1,0.1,0.9,0.75,1,NA,NA,NA,NA,0
48,2,0.09,10,0.8,1.25,4,0,0.5,0,0.5,2
24,2,0.13,10,0.3,0.5,1,NA,NA,NA,NA,0
24,8,0.12,0.1,0.1,0.75,12,0.102564103,0.076923077,0.435897436,0.384615385,2
24,6,0.1,0.5,0.6,1.25,5,0,0,0.5,0.5,1
32,8,0.09,2,0.2,1.5,18,0.359649123,0.087719298,0.315789474,0.236842105,5
64,4,0.1,10,0.2,2,37,0.294666667,0.064,0.286666667,0.354666667,7
48,6,0.12,0.5,0.8,1.25,8,0.4,0,0,0.6,2
64,2,0.09,10,0.2,0.5,1,NA,NA,NA,NA,0
24,8,0.13,2,0.3,0.25,0,NA,NA,NA,NA,-1
16,2,0.09,2,0.7,1,1,NA,NA,NA,NA,0
64,2,0.09,0.5,0.2,1,12,0.232142857,0.125,0.25,0.392857143,4
48,4,0.09,1,0.1,1,13,0.28358209,0.134328358,0.208955224,0.373134328,3
48,8,0.12,0.5,0.5,0.75,12,0.261904762,0,0.380952381,0.357142857,3
48,2,0.1,0.1,0.8,2,6,0.6,0.2,0,0.2,3
64,6,0.12,0.5,0.6,1.5,32,0.274131274,0.05019305,0.395752896,0.27992278,6
48,6,0.09,0.5,0.7,1.5,14,0.245901639,0.049180328,0.409836066,0.295081967,3
24,6,0.1,0.1,0.1,0.5,7,0,0.333333333,0.333333333,0.333333333,2
64,8,0.1,0.1,0.3,0.5,15,0.358490566,0.056603774,0.245283019,0.339622642,3
24,6,0.11,0.5,0.9,0.5,4,0,0,1,0,1
32,8,0.11,10,0.6,1.75,9,0.4,0.133333333,0.266666667,0.2,3
64,2,0.13,1,0.8,0.25,1,NA,NA,NA,NA,0
32,8,0.12,2,0.7,1.75,12,0.05,0.075,0.475,0.4,2
24,2,0.11,10,0.6,0.5,4,0.5,0,0.5,0,2
16,4,0.1,10,0.6,0.25,3,NA,NA,NA,NA,1
32,6,0.13,10,0.1,1.75,24,0.280487805,0.073170732,0.227642276,0.418699187,5
48,4,0.12,10,0.3,0.75,14,0.273809524,0.095238095,0.273809524,0.357142857,4
64,8,0.12,1,0.3,2,41,0.239298246,0.061052632,0.320701754,0.378947368,5
64,2,0.12,10,0.8,0.5,1,NA,NA,NA,NA,0
64,8,0.09,0.1,0.9,1.75,22,0.275,0.05,0.4,0.275,5
48,6,0.1,1,0.8,1.75,16,0.267857143,0.116071429,0.276785714,0.339285714,4
16,4,0.09,2,0.1,1.25,8,0.333333333,0.19047619,0.333333333,0.142857143,3
64,8,0.1,0.5,0.1,2,42,0.298701299,0.080357143,0.340097403,0.280844156,8
32,6,0.09,2,0.9,1.25,5,0,0,0,1,1
24,2,0.12,10,0.9,1.25,3,0,0,0,1,1
24,6,0.13,10,0.3,1,6,0.181818182,0.272727273,0.363636364,0.181818182,3
64,8,0.12,2,0.5,2,34,0.269284712,0.086956522,0.330995792,0.312762973,6
48,6,0.13,2,0.9,1.5,14,0.267605634,0.070422535,0.323943662,0.338028169,3
64,6,0.09,10,0.5,0.75,6,0,0,1,0,1
64,6,0.1,0.5,0.6,1,13,0.347826087,0.065217391,0.282608696,0.304347826,4
64,4,0.1,2,0.1,0.5,6,0.4,0,0,0.6,2
32,6,0.09,2,0.6,2,15,0.345679012,0.024691358,0.271604938,0.358024691,5
16,4,0.11,0.1,0.9,0.5,2,NA,NA,NA,NA,0
48,8,0.11,0.5,0.3,1.75,26,0.362573099,0.078947368,0.31871345,0.239766082,7
48,4,0.13,0.5,0.3,0.5,11,0.285714286,0.107142857,0.142857143,0.464285714,3
16,8,0.11,2,0.2,1.5,9,0.333333333,0.066666667,0.6,0,3
48,2,0.09,0.1,0.8,1,7,0.083333333,0.083333333,0,0.833333333,2
64,8,0.1,0.5,0.9,2,21,0.367231638,0.096045198,0.259887006,0.276836158,6
16,4,0.12,0.5,0.6,1.5,5,0,0,0.5,0.5,1
64,2,0.09,10,0.3,0.75,4,0.5,0,0,0.5,2
48,6,0.12,10,0.8,0.75,9,0.266666667,0,0.333333333,0.4,2
24,8,0.12,10,0.9,2,12,0.277777778,0.055555556,0.333333333,0.333333333,2
32,2,0.11,10,0.9,2,11,0.301886792,0.169811321,0.169811321,0.358490566,4
64,6,0.09,2,0.8,1.5,18,0.2875,0.0625,0.3,0.35,4
64,8,0.11,1,0.2,0.5,20,0.351851852,0.060185185,0.314814815,0.273148148,4
64,2,0.1,1,0.6,1.5,5,0,0.333333333,0,0.666666667,2
32,4,0.1,0.1,0.8,0.5,1,NA,NA,NA,NA,0
64,8,0.13,10,0.3,1.5,43,0.289746002,0.066792098,0.325493885,0.317968015,7
24,8,0.09,0.1,0.3,1.75,13,0.452380952,0,0.261904762,0.285714286,4
16,2,0.12,1,0.2,1.5,3,1,0,0,0,2
48,6,0.12,2,0.5,0.5,9,0.5,0.125,0.125,0.25,3
16,2,0.11,10,0.6,0.5,1,NA,NA,NA,NA,0
24,6,0.13,1,0.2,1.75,19,0.493333333,0.04,0.28,0.186666667,5
24,8,0.09,0.5,0.9,0.5,3,NA,NA,NA,NA,1
64,2,0.12,10,0.4,1,4,0,0,1,0,1
24,8,0.13,1,0.5,0.25,0,NA,NA,NA,NA,-1
24,2,0.12,1,0.4,1.75,10,0.458333333,0.083333333,0.25,0.208333333,4
24,8,0.12,2,0.9,1.5,12,0.214285714,0.107142857,0.303571429,0.375,4
48,4,0.12,0.1,0.8,1.25,11,0.341463415,0.12195122,0.414634146,0.12195122,4
48,2,0.1,10,0.5,0.5,2,NA,NA,NA,NA,1
24,6,0.13,0.5,0.1,0.75,15,0.078431373,0.058823529,0.343137255,0.519607843,3
64,8,0.13,10,0.8,1.75,26,0.363372093,0.063953488,0.290697674,0.281976744,6
16,2,0.12,0.5,0.2,0.75,5,0.5,0,0.25,0.25,2
16,2,0.1,2,0.1,0.5,3,0,0,0,1,1
32,8,0.1,0.5,0.2,1.75,23,0.266666667,0.071111111,0.311111111,0.351111111,4
64,6,0.1,0.5,0.5,0.5,9,0.257142857,0.114285714,0.371428571,0.257142857,3
32,8,0.1,2,0.5,1.5,10,0.379310345,0.103448276,0.206896552,0.310344828,4
32,6,0.1,1,0.4,1.5,17,0.242424242,0.060606061,0.252525253,0.444444444,4
16,6,0.12,0.1,0.5,1.25,5,0.5,0,0,0.5,2
32,4,0.13,10,0.3,0.5,4,0,0,1,0,1
16,4,0.12,0.1,0.3,1.75,10,0.210526316,0.052631579,0.210526316,0.526315789,2
64,4,0.11,10,0.1,1.25,43,0.293118856,0.071492404,0.244861483,0.390527256,7
48,6,0.12,1,0.6,0.5,5,NA,NA,NA,NA,1
32,2,0.12,10,0.7,1.5,1,NA,NA,NA,NA,0
16,4,0.12,0.1,0.7,0.25,0,NA,NA,NA,NA,-1
48,2,0.12,10,0.5,1.25,7,0,0,0.5,0.5,1
32,6,0.12,0.1,0.9,1.5,11,0.224489796,0.163265306,0.224489796,0.387755102,3
16,2,0.12,2,0.7,1.75,4,0,0.333333333,0.666666667,0,2
64,8,0.12,0.5,0.8,0.75,13,0.277777778,0.12962963,0.240740741,0.351851852,4
32,6,0.1,1,0.6,0.75,4,0,0,0.5,0.5,1
64,4,0.12,0.1,0.2,1,30,0.279674797,0.092682927,0.263414634,0.364227642,7
16,6,0.11,0.5,0.6,1.25,5,0,0,0.5,0.5,1
64,6,0.1,0.1,0.2,0.25,8,0.4375,0.0625,0.25,0.25,2
24,8,0.13,2,0.7,2,11,0.5,0.05,0.25,0.2,3
24,4,0.12,0.5,0.4,1.5,7,0.571428571,0.142857143,0.285714286,0,4
48,8,0.09,2,0.6,1,18,0.230337079,0.033707865,0.342696629,0.393258427,3
48,8,0.1,2,0.6,0.25,2,NA,NA,NA,NA,1
32,6,0.12,0.1,0.4,0.5,9,0.411764706,0.058823529,0.352941176,0.176470588,3
48,8,0.13,10,0.6,1.25,15,0.28125,0.072916667,0.229166667,0.416666667,4
24,8,0.13,0.5,0.7,0.25,2,NA,NA,NA,NA,0
24,2,0.12,10,0.9,1,0,NA,NA,NA,NA,-1
32,8,0.09,0.1,0.6,0.25,2,NA,NA,NA,NA,0
48,8,0.09,10,0.9,0.75,8,0.2,0.1,0.3,0.4,2
24,2,0.11,0.1,0.3,0.5,4,0.333333333,0.333333333,0,0.333333333,2
16,2,0.09,0.1,0.6,0.5,2,NA,NA,NA,NA,0
48,4,0.11,10,0.8,1,7,0.8,0,0,0.2,4
24,4,0.12,0.5,0.6,0.5,1,NA,NA,NA,NA,0
24,4,0.09,10,0.6,2,9,0.5,0.166666667,0.277777778,0.055555556,4
32,6,0.12,1,0.3,1.25,5,NA,NA,NA,NA,1
48,2,0.11,2,0.8,1.5,16,0.307692308,0.141025641,0.217948718,0.333333333,5
32,2,0.09,0.1,0.4,0.75,0,NA,NA,NA,NA,-1
64,6,0.12,2,0.6,0.5,5,0.5,0,0.5,0,2
16,4,0.12,0.1,0.8,1,4,0,0,0.5,0.5,1
16,4,0.09,10,0.3,1.5,10,0.227272727,0.136363636,0.318181818,0.318181818,3
24,4,0.1,0.5,0.7,1.75,9,0.482758621,0.103448276,0.172413793,0.24137931,4
64,8,0.11,1,0.9,1.25,22,0.397590361,0.036144578,0.313253012,0.253012048,7
64,8,0.09,0.1,0.8,1.5,13,0.454545455,0.090909091,0.090909091,0.363636364,3
32,6,0.12,10,0.6,1,7,0.2,0.2,0.5,0.1,2
24,4,0.12,1,0.7,1,4,NA,NA,NA,NA,1
32,4,0.09,10,0.5,0.5,3,NA,NA,NA,NA,1
48,6,0.11,10,0.1,1,30,0.310756972,0.067729084,0.314741036,0.306772908,6
24,6,0.13,10,0.2,0.75,6,0.2,0,0.6,0.2,2
64,2,0.09,0.1,0.7,0.25,1,NA,NA,NA,NA,0
16,4,0.09,10,0.1,0.75,6,0,0,0,1,1
24,6,0.13,0.5,0.1,1.25,14,0.422222222,0.111111111,0.2,0.266666667,5
32,6,0.09,1,0.9,0.75,5,0,0.2,0.4,0.4,2
64,4,0.11,0.1,0.3,2,39,0.314109166,0.059732235,0.297631308,0.328527291,7
64,6,0.1,0.5,0.6,1,19,0.289655172,0.055172414,0.227586207,0.427586207,4
64,4,0.11,0.5,0.7,0.25,0,NA,NA,NA,NA,-1
64,6,0.09,10,0.3,0.25,3,NA,NA,NA,NA,1
32,6,0.11,10,0.8,0.5,4,0,0,0,1,1
64,6,0.11,2,0.4,0.25,4,0.333333333,0.333333333,0,0.333333333,2
32,2,0.11,0.1,0.4,0.75,4,0,0,0.5,0.5,1
24,2,0.09,2,0.8,1.75,2,NA,NA,NA,NA,1
16,4,0.11,2,0.5,1.25,8,0.3,0.1,0.3,0.3,2
48,8,0.11,10,0.9,0.5,11,0.217391304,0,0.434782609,0.347826087,2
16,8,0.11,1,0.2,1,10,0.321428571,0.035714286,0.357142857,0.285714286,3
48,2,0.12,10,0.8,1.5,5,0.75,0,0.25,0,3
16,6,0.11,0.5,0.2,1.75,8,0.5,0,0.5,0,2
32,2,0.12,0.5,0.3,0.5,6,0.428571429,0,0.285714286,0.285714286,2
64,2,0.12,1,0.8,0.25,0,NA,NA,NA,NA,-1
24,4,0.09,10,0.6,1.5,11,0.266666667,0.133333333,0.266666667,0.333333333,3
24,8,0.12,0.5,0.5,1.5,9,0.19047619,0.095238095,0.380952381,0.333333333,2
64,6,0.13,0.5,0.2,0.25,16,0.353982301,0.03539823,0.300884956,0.309734513,4
32,8,0.13,10,0.3,0.25,7,0.230769231,0.230769231,0.230769231,0.307692308,3
64,8,0.11,1,0.7,1.25,18,0.317073171,0.097560976,0.276422764,0.308943089,5
32,8,0.13,1,0.2,0.5,11,0.224489796,0,0.326530612,0.448979592,2
32,6,0.12,0.1,0.2,1.75,17,0.288135593,0.110169492,0.330508475,0.271186441,5
64,6,0.1,10,0.6,0.5,4,NA,NA,NA,NA,1
32,2,0.09,2,0.4,1,18,0.419354839,0.048387097,0.193548387,0.338709677,6
24,2,0.13,0.1,0.8,1.5,1,NA,NA,NA,NA,0
16,2,0.1,1,0.9,1,3,NA,NA,NA,NA,1
32,8,0.13,0.1,0.8,0.25,3,0,0,1,0,1
64,6,0.12,2,0.5,0.5,9,0.428571429,0,0.357142857,0.214285714,3
16,4,0.11,0.1,0.8,1.75,4,NA,NA,NA,NA,1
16,8,0.11,0.1,0.9,2,9,0.142857143,0,0.476190476,0.380952381,2
64,2,0.09,1,0.5,1.75,3,0,0,0,1,1
24,6,0.1,0.5,0.6,0.25,2,NA,NA,NA,NA,0
16,6,0.13,0.5,0.5,1.5,10,0.205882353,0.147058824,0.441176471,0.205882353,3
48,8,0.13,0.5,0.1,1,24,0.282945736,0.085271318,0.248062016,0.38372093,6
64,8,0.12,2,0.3,1.75,38,0.311246731,0.080209241,0.350479512,0.258064516,7
48,8,0.12,2,0.2,0.75,19,0.328571429,0.114285714,0.178571429,0.378571429,5
16,8,0.13,0.5,0.2,1.75,10,0.125,0.041666667,0.625,0.208333333,2
48,8,0.11,0.5,0.5,1,15,0.384615385,0.076923077,0.333333333,0.205128205,4
64,6,0.11,10,0.7,1,8,0.416666667,0,0.333333333,0.25,3
16,8,0.1,0.5,0.7,1.75,5,NA,NA,NA,NA,1
24,4,0.11,1,0.5,1.25,7,0.625,0.25,0,0.125,4
64,6,0.13,2,0.2,1.25,30,0.197215777,0.118329466,0.232018561,0.452436195,6
64,8,0.13,0.1,0.6,1.25,15,0.247311828,0.107526882,0.333333333,0.311827957,5
64,2,0.12,0.5,0.3,1.75,7,0.666666667,0,0,0.333333333,3
24,2,0.12,10,0.9,2,2,NA,NA,NA,NA,0
16,8,0.12,1,0.2,1,9,0,0,0.615384615,0.384615385,1
32,6,0.09,2,0.8,1.25,8,0.222222222,0.111111111,0.444444444,0.222222222,2
16,2,0.12,1,0.2,1.25,8,0.318181818,0.136363636,0.227272727,0.318181818,3
32,4,0.1,1,0.3,1.5,13,0.512195122,0.024390244,0.243902439,0.219512195,4
32,8,0.13,0.5,0.6,1.75,22,0.2890625,0.10546875,0.28125,0.32421875,5
32,2,0.09,0.1,0.8,0.5,1,NA,NA,NA,NA,0
48,6,0.09,0.5,0.7,0.5,3,0,0,0,1,1
16,4,0.09,0.5,0.1,1.25,6,0.25,0.125,0.625,0,2
64,2,0.09,2,0.4,1.5,14,0.439393939,0.075757576,0.196969697,0.287878788,5
32,2,0.13,0.5,0.8,1,1,NA,NA,NA,NA,0
32,2,0.09,10,0.3,0.25,2,NA,NA,NA,NA,0
64,2,0.1,0.5,0.5,1,16,0.34375,0.104166667,0.177083333,0.375,5
32,6,0.1,1,0.8,1,7,0.444444444,0,0.333333333,0.222222222,3
16,2,0.11,2,0.6,0.75,1,NA,NA,NA,NA,0
64,2,0.13,1,0.6,0.75,0,NA,NA,NA,NA,-1
16,4,0.09,2,0.5,1.25,9,0.357142857,0.071428571,0.392857143,0.178571429,3
16,4,0.11,10,0.6,0.5,1,NA,NA,NA,NA,0
24,6,0.13,1,0.5,0.75,10,0.189189189,0.135135135,0.405405405,0.27027027,2
24,2,0.11,1,0.3,1.25,4,0.5,0,0,0.5,2
48,2,0.11,2,0.5,1.5,10,0.473684211,0.105263158,0.263157895,0.157894737,4
16,8,0.13,2,0.3,0.5,5,NA,NA,NA,NA,1
48,6,0.11,10,0.4,0.75,13,0.44,0.08,0.34,0.14,5
64,2,0.09,10,0.1,1.25,25,0.334384858,0.132492114,0.1829653,0.350157729,7
48,6,0.11,0.1,0.7,1,3,NA,NA,NA,NA,1
32,4,0.09,0.5,0.4,0.25,2,NA,NA,NA,NA,0
48,8,0.1,2,0.5,2,20,0.325123153,0.123152709,0.266009852,0.285714286,5
32,8,0.11,0.5,0.3,1.5,16,0.290598291,0.085470085,0.333333333,0.290598291,4
16,2,0.13,0.5,0.6,0.25,1,NA,NA,NA,NA,0
64,2,0.09,1,0.5,1.75,16,0.293333333,0.133333333,0.2,0.373333333,4
64,6,0.13,1,0.7,0.5,1,NA,NA,NA,NA,0
48,4,0.13,0.1,0.2,1.25,18,0.353448276,0.077586207,0.267241379,0.301724138,4
48,4,0.12,10,0.7,1.75,13,0.230769231,0.096153846,0.211538462,0.461538462,3
24,8,0.11,0.5,0.5,1.5,7,0,0,0.777777778,0.222222222,1
24,8,0.11,10,0.5,0.25,3,NA,NA,NA,NA,1
32,6,0.09,0.5,0.7,0.25,4,0,0,1,0,1
16,2,0.1,1,0.7,1,1,NA,NA,NA,NA,0
48,2,0.13,0.5,0.2,0.5,10,0.301886792,0.301886792,0.264150943,0.132075472,5
48,2,0.09,10,0.3,1,1,NA,NA,NA,NA,0
32,2,0.09,0.5,0.8,1.25,4,0.5,0,0.25,0.25,2
64,6,0.09,10,0.9,1.25,19,0.271676301,0.104046243,0.306358382,0.317919075,6
64,4,0.09,2,0.6,1.25,17,0.360465116,0.11627907,0.255813953,0.26744186,6
32,4,0.1,2,0.6,1.5,1,NA,NA,NA,NA,0
32,2,0.11,10,0.1,1.25,0,NA,NA,NA,NA,-1
48,2,0.1,10,0.1,1.75,23,0.358778626,0.053435115,0.221374046,0.366412214,7
64,4,0.12,0.5,0.6,1.5,22,0.256410256,0.083333333,0.320512821,0.33974359,5
32,8,0.11,2,0.9,0.25,0,NA,NA,NA,NA,-1
16,4,0.1,2,0.7,0.75,6,0.166666667,0.333333333,0.333333333,0.166666667,2
64,8,0.1,1,0.1,1.25,38,0.340816327,0.103061224,0.276530612,0.279591837,8
64,4,0.12,0.1,0.7,0.25,4,0.5,0,0,0.5,2
32,4,0.13,10,0.9,0.5,4,1,0,0,0,2
32,4,0.09,0.5,0.4,0.75,2,NA,NA,NA,NA,0
48,4,0.12,0.1,0.5,0.75,5,0.25,0,0,0.75,2
48,6,0.09,1,0.4,1.25,19,0.326086957,0.032608696,0.217391304,0.423913043,4
48,6,0.12,0.1,0.8,1.25,16,0.388059701,0.089552239,0.164179104,0.358208955,6
16,2,0.13,10,0.7,2,8,0.421052632,0.157894737,0.052631579,0.368421053,4
32,2,0.1,1,0.9,0.25,0,NA,NA,NA,NA,-1
16,8,0.12,1,0.7,1.25,5,0.5,0,0.25,0.25,2
48,2,0.11,0.1,0.3,1.5,18,0.34,0.12,0.26,0.28,7
24,6,0.1,0.5,0.9,1.5,9,0.392857143,0.142857143,0.214285714,0.25,3
32,6,0.11,0.1,0.7,1.25,16,0.189473684,0.063157895,0.252631579,0.494736842,4
64,6,0.1,2,0.8,1,11,0.272727273,0.018181818,0.381818182,0.327272727,3
64,6,0.11,2,0.2,0.5,15,0.188405797,0.130434783,0.304347826,0.376811594,5
64,8,0.13,1,0.7,2,27,0.392156863,0.065359477,0.218954248,0.323529412,6
64,4,0.11,0.1,0.3,1.75,33,0.365724382,0.077738516,0.328621908,0.227915194,7
32,8,0.12,0.5,0.8,1,13,0.266666667,0.066666667,0.416666667,0.25,3
32,6,0.13,0.5,0.4,1.5,14,0.185714286,0.042857143,0.4,0.371428571,3
32,6,0.1,10,0.9,1.75,11,0.428571429,0,0.142857143,0.428571429,3
24,2,0.11,0.5,0.1,2,14,0.32,0.14,0.24,0.3,4
48,8,0.11,0.5,0.8,1,7,0.6,0,0,0.4,3
48,8,0.09,1,0.4,1.5,24,0.355555556,0.083333333,0.311111111,0.25,6
16,4,0.11,2,0.2,1.5,12,0.45,0.05,0.275,0.225,3
24,2,0.12,0.5,0.4,0.75,4,0,0,0.5,0.5,1
16,6,0.09,10,0.3,1.25,9,0.416666667,0.083333333,0.5,0,3
64,2,0.1,1,0.3,2,13,0.322580645,0,0.258064516,0.419354839,4
64,6,0.13,0.5,0.8,1,15,0.280898876,0.08988764,0.191011236,0.438202247,4
64,6,0.09,1,0.4,1,16,0.233333333,0.1,0.233333333,0.433333333,4
32,2,0.09,0.5,0.1,0.5,5,0.666666667,0,0,0.333333333,2
64,4,0.09,10,0.1,1.25,34,0.342553191,0.085106383,0.280851064,0.291489362,7
16,2,0.09,10,0.4,2,8,0.333333333,0.111111111,0.222222222,0.333333333,3
24,6,0.09,2,0.7,0.25,4,0.5,0,0,0.5,2
16,4,0.11,0.1,0.8,2,0,NA,NA,NA,NA,-1
24,4,0.13,0.5,0.4,2,6,0.5,0,0.375,0.125,2
48,4,0.13,2,0.4,0.5,0,NA,NA,NA,NA,-1
64,6,0.13,0.5,0.5,1.25,18,0.446428571,0.116071429,0.232142857,0.205357143,5
16,8,0.11,0.5,0.3,0.25,1,NA,NA,NA,NA,0
64,8,0.09,10,0.8,0.25,5,0.333333333,0,0.333333333,0.333333333,2
32,4,0.11,10,0.5,0.25,1,NA,NA,NA,NA,0
