N,B,Connectance,T,Disturbance,Eco_size,Richness,Chain,Omnivory,Apparent,Exploitation,FCL
24,4,0.1,10,0.4,2,16,0.347368421,0.084210526,0.242105263,0.326315789,2.708333333
32,2,0.09,10,0.5,1.75,7,0.266666667,0.2,0.133333333,0.4,2.75
64,8,0.11,2,0.1,1.25,41,0.27951968,0.119412942,0.378252168,0.22281521,3.549726265
16,2,0.11,10,0.1,1,9,0.47826087,0.043478261,0.304347826,0.173913043,2.875
48,2,0.11,0.1,0.6,2,22,0.273356401,0.121107266,0.242214533,0.363321799,4.111904762
24,2,0.12,2,0.4,2,9,0.32,0.16,0.08,0.44,3.25
48,2,0.09,10,0.5,1,7,0.260869565,0.260869565,0.304347826,0.173913043,2.5
32,2,0.12,1,0.2,1,10,0.56,0.16,0.12,0.16,3.833333333
64,8,0.09,0.5,0.3,1,20,0.232227488,0.075829384,0.355450237,0.336492891,2.392261905
64,8,0.11,1,0.1,1,34,0.269677419,0.087741935,0.361290323,0.281290323,3.750545267
48,8,0.12,1,0.7,2,23,0.345549738,0.073298429,0.272251309,0.308900524,3.45
24,4,0.11,2,0.5,0.25,0,NA,NA,NA,NA,-1
32,4,0.09,1,0.9,1.25,7,0.375,0,0.125,0.5,2
16,2,0.09,1,0.5,1.5,9,0.333333333,0.083333333,0.25,0.333333333,2.333333333
24,8,0.12,0.1,0.4,1.25,7,0.272727273,0.090909091,0.272727273,0.363636364,2
32,2,0.09,1,0.7,0.75,1,NA,NA,NA,NA,0
64,8,0.1,0.5,0.6,0.75,13,0.095238095,0.111111111,0.53968254,0.253968254,2
48,6,0.1,0.5,0.1,0.25,4,0,0,1,0,1
16,6,0.11,10,0.1,1.75,9,0.384615385,0,0.384615385,0.230769231,1.833333333
16,4,0.11,1,0.6,0.5,8,0,0.333333333,0,0.666666667,1.5
16,6,0.11,2,0.5,1.75,8,0.333333333,0,0.083333333,0.583333333,2
24,2,0.13,0.5,0.4,1.75,5,0,0,0,1,1
48,6,0.1,2,0.4,0.75,16,0.230088496,0.123893805,0.327433628,0.318584071,3
48,4,0.1,0.5,0.9,0.25,2,NA,NA,NA,NA,1
16,6,0.1,2,0.5,2,9,0.294117647,0,0.411764706,0.294117647,2
24,4,0.09,1,0.6,1.25,4,0.666666667,0,0.333333333,0,2
24,4,0.13,10,0.4,1.25,8,0,0.043478261,0.391304348,0.565217391,1.25
64,4,0.12,0.1,0.5,2,13,0.35483871,0.096774194,0.322580645,0.225806452,2.75
48,8,0.12,1,0.1,0.5,12,0.273972603,0.178082192,0.260273973,0.287671233,2.5
48,2,0.09,0.5,0.4,1.25,7,0.625,0.125,0.125,0.125,2.5
64,6,0.13,2,0.4,0.75,9,0.380952381,0.095238095,0.285714286,0.238095238,2.166666667
16,8,0.1,0.5,0.8,0.5,3,NA,NA,NA,NA,1
32,8,0.13,10,0.5,2,13,0.403508772,0.070175439,0.298245614,0.228070175,3.083333333
16,2,0.13,0.1,0.8,0.25,0,NA,NA,NA,NA,-1
32,4,0.11,0.5,0.3,1,12,0.277777778,0.074074074,0.240740741,0.407407407,2.194444444
48,4,0.12,10,0.5,2,25,0.287974684,0.142405063,0.414556962,0.155063291,2.654761905
64,4,0.11,0.5,0.2,0.25,3,0,1,0,0,1.5
48,4,0.12,0.5,0.4,0.25,3,0,0,1,0,1
24,2,0.1,0.5,0.2,1.75,8,0.3,0,0.2,0.5,2
48,8,0.09,10,0.7,1.25,18,0.265734266,0.083916084,0.307692308,0.342657343,2.333333333
24,8,0.12,10,0.5,1.5,5,0,0,0,1,1
24,2,0.09,2,0.3,0.25,2,NA,NA,NA,NA,1
32,2,0.11,10,0.5,1,6,0.416666667,0.25,0.083333333,0.25,2.25
48,4,0.09,0.5,0.3,1,8,0.307692308,0.076923077,0,0.615384615,2.5
16,2,0.12,0.1,0.4,0.25,0,NA,NA,NA,NA,-1
16,6,0.09,0.1,0.7,0.75,4,NA,NA,NA,NA,0
16,2,0.12,0.5,0.1,1.5,7,0.222222222,0.111111111,0.222222222,0.444444444,1.5
32,8,0.13,0.1,0.8,1,4,0.5,0,0.5,0,1.5
16,6,0.11,10,0.2,1.25,10,0.173913043,0.043478261,0.391304348,0.391304348,2
24,6,0.1,2,0.8,0.25,3,NA,NA,NA,NA,0
48,4,0.09,0.5,0.2,0.75,9,0,0.16,0.52,0.32,1.5
16,8,0.11,2,0.9,1.25,6,0,0,1,0,1
32,8,0.13,0.5,0.1,0.75,12,0.195652174,0.086956522,0.47826087,0.239130435,1.625
48,6,0.11,10,0.3,1.5,19,0.370967742,0.10483871,0.290322581,0.233870968,4.212962963
32,8,0.12,0.5,0.6,1.5,15,0.314285714,0.104761905,0.295238095,0.285714286,2.736111111
32,4,0.13,0.5,0.7,2,12,0.273809524,0.154761905,0.297619048,0.273809524,3.805555556
32,4,0.13,10,0.1,0.75,11,0.230769231,0.115384615,0.307692308,0.346153846,2
16,2,0.09,1,0.7,0.5,0,NA,NA,NA,NA,-1
64,6,0.12,10,0.4,1.25,19,0.347368421,0.042105263,0.263157895,0.347368421,3.166666667
16,2,0.13,1,0.1,0.75,4,NA,NA,NA,NA,1
48,6,0.11,0.5,0.1,0.5,20,0.321100917,0.137614679,0.302752294,0.23853211,3.583333333
32,2,0.09,0.1,0.2,0.5,9,0.461538462,0.076923077,0.192307692,0.269230769,3.083333333
24,6,0.1,2,0.1,0.75,8,0.285714286,0,0.571428571,0.142857143,2
16,6,0.12,10,0.7,0.75,4,NA,NA,NA,NA,1
64,6,0.11,10,0.3,0.75,3,0,0,1,0,1
32,6,0.12,1,0.7,2,14,0.343283582,0.134328358,0.343283582,0.179104478,2.65
24,8,0.13,1,0.1,0.75,11,0.257142857,0.057142857,0.314285714,0.371428571,2
64,2,0.13,0.1,0.8,1.5,13,0.29787234,0.127659574,0.14893617,0.425531915,3.416666667
32,8,0.1,0.5,0.8,0.5,2,NA,NA,NA,NA,0
24,6,0.12,0.1,0.4,2,12,0.333333333,0.133333333,0.333333333,0.2,2.333333333
16,4,0.11,0.1,0.1,1.25,7,0.363636364,0.181818182,0,0.454545455,3
16,8,0.11,10,0.9,1.5,8,0.444444444,0.111111111,0.333333333,0.111111111,2.375
16,8,0.09,10,0.5,1.75,10,0.363636364,0,0.454545455,0.181818182,2
32,6,0.09,10,0.6,1.5,15,0.153846154,0.115384615,0.320512821,0.41025641,2.222222222
24,4,0.13,2,0.8,1.5,4,NA,NA,NA,NA,1
64,6,0.09,10,0.3,1,15,0.307086614,0.125984252,0.37007874,0.196850394,3.583333333
32,8,0.13,1,0.1,0.5,8,0.333333333,0.2,0.466666667,0,1.833333333
48,8,0.1,0.1,0.1,1,15,0.316455696,0.075949367,0.303797468,0.303797468,2.966666667
64,8,0.11,0.1,0.6,1.25,29,0.295289855,0.10326087,0.358695652,0.242753623,3.17045584
48,2,0.12,2,0.5,1.75,20,0.393258427,0.101123596,0.264044944,0.241573034,4.93287037
48,2,0.13,2,0.3,0.25,0,NA,NA,NA,NA,-1
24,2,0.11,0.1,0.6,0.5,4,1,0,0,0,2
64,4,0.1,2,0.2,0.75,20,0.330612245,0.097959184,0.32244898,0.248979592,3
16,2,0.12,0.5,0.2,1.25,6,0.4,0.2,0,0.4,2.5
16,8,0.09,0.5,0.4,1.5,4,0,0,1,0,1
64,2,0.09,1,0.1,0.75,12,0.447368421,0.078947368,0.210526316,0.263157895,4
24,4,0.11,2,0.3,0.75,7,0.3,0.3,0.2,0.2,2.166666667
48,4,0.09,2,0.4,2,16,0.452830189,0.103773585,0.179245283,0.264150943,3.847222222
48,2,0.13,0.1,0.8,0.5,0,NA,NA,NA,NA,-1
24,2,0.09,1,0.2,1.5,15,0.345454545,0.145454545,0.281818182,0.227272727,3.425925926
48,6,0.09,2,0.6,2,26,0.262295082,0.072599532,0.344262295,0.320843091,3
32,2,0.12,0.5,0.3,1.75,2,NA,NA,NA,NA,1
32,6,0.13,1,0.2,1,14,0.189189189,0.202702703,0.324324324,0.283783784,2.842857143
64,4,0.12,2,0.4,1.5,19,0.297619048,0.136904762,0.267857143,0.297619048,3.625
64,6,0.1,0.1,0.1,1.75,47,0.323925593,0.083386786,0.332264272,0.260423348,4.325965766
24,2,0.09,0.5,0.5,2,11,0.428571429,0.178571429,0.178571429,0.214285714,3.875
64,8,0.1,2,0.2,1.5,44,0.255994815,0.088139987,0.366169799,0.289695399,3.729166667
32,2,0.12,1,0.1,2,21,0.342857143,0.071428571,0.271428571,0.314285714,3.725925926
64,2,0.13,0.5,0.2,0.75,15,0.376470588,0.117647059,0.282352941,0.223529412,3.64
16,2,0.12,0.5,0.9,1.75,2,NA,NA,NA,NA,1
32,8,0.11,2,0.9,1.25,4,0,0.5,0.5,0,1.333333333
16,2,0.11,1,0.1,1.5,9,0.291666667,0.125,0.25,0.333333333,2.375
32,4,0.09,0.5,0.4,0.25,2,NA,NA,NA,NA,1
32,2,0.13,1,0.2,1.25,1,NA,NA,NA,NA,0
24,2,0.1,2,0.9,2,8,0.333333333,0,0.222222222,0.444444444,2
64,8,0.09,10,0.4,0.25,9,0.384615385,0.076923077,0.076923077,0.461538462,2.25
48,4,0.1,0.5,0.1,1.75,29,0.287234043,0.067375887,0.230496454,0.414893617,3.625
24,4,0.1,1,0.8,0.25,1,NA,NA,NA,NA,0
48,8,0.12,10,0.1,0.5,14,0.244186047,0.104651163,0.325581395,0.325581395,3.333333333
32,4,0.12,1,0.1,1,14,0.454545455,0.090909091,0.127272727,0.327272727,3.083333333
16,2,0.12,2,0.5,1,1,NA,NA,NA,NA,0
32,6,0.11,10,0.9,0.25,1,NA,NA,NA,NA,0
48,6,0.13,0.5,0.4,1.5,23,0.239782016,0.147138965,0.283378747,0.329700272,3.125
24,4,0.13,2,0.5,1.5,10,0.466666667,0.1,0.166666667,0.266666667,3.5
48,4,0.12,2,0.9,1.5,5,0,0,1,0,1
24,8,0.1,10,0.1,2,17,0.245614035,0.122807018,0.385964912,0.245614035,2.583333333
64,4,0.11,0.1,0.4,1.75,35,0.348387097,0.112903226,0.303225806,0.235483871,4.520234687
16,8,0.09,0.1,0.5,1.75,9,0.129032258,0,0.580645161,0.290322581,1.5
48,8,0.1,2,0.5,1,10,0.28,0.12,0.2,0.4,2.666666667
64,4,0.11,10,0.4,1,25,0.383211679,0.054744526,0.266423358,0.295620438,4.268055556
16,8,0.11,1,0.6,1.75,8,0,0,0.545454545,0.454545455,1
64,6,0.13,0.1,0.6,1.25,26,0.292735043,0.134615385,0.329059829,0.243589744,4.683333333
16,4,0.13,10,0.1,1.25,5,1,0,0,0,2
32,2,0.11,0.1,0.1,0.5,5,1,0,0,0,4
16,8,0.09,10,0.1,0.25,8,0.6,0,0.4,0,2
64,2,0.13,2,0.1,1.25,37,0.303892216,0.122005988,0.327095808,0.247005988,4.571922451
24,6,0.1,1,0.9,2,12,0.342857143,0.057142857,0.257142857,0.342857143,2.5
24,2,0.13,0.1,0.7,1.5,6,0.666666667,0,0,0.333333333,2
16,6,0.1,2,0.6,1,6,0,0,1,0,1
16,2,0.11,0.5,0.7,1.75,3,NA,NA,NA,NA,1
16,6,0.12,2,0.5,0.5,1,NA,NA,NA,NA,0
48,4,0.12,0.1,0.9,0.25,0,NA,NA,NA,NA,-1
48,6,0.11,0.5,0.1,1,18,0.359223301,0.077669903,0.300970874,0.262135922,3.166666667
64,2,0.09,0.1,0.9,0.25,0,NA,NA,NA,NA,-1
48,4,0.13,1,0.6,0.5,3,0,0,0,1,1
48,6,0.09,10,0.1,1.75,38,0.258136925,0.075196409,0.381593715,0.285072952,3.942312009
48,8,0.1,2,0.5,1.5,17,0.305263158,0.105263158,0.326315789,0.263157895,3.5
64,6,0.1,2,0.7,0.5,11,0.368421053,0.157894737,0.105263158,0.368421053,3.5
32,6,0.13,1,0.1,1.75,20,0.279661017,0.146892655,0.338983051,0.234463277,3.230555556
48,4,0.11,0.5,0.9,1.75,16,0.329113924,0.075949367,0.253164557,0.341772152,4.416666667
24,2,0.09,10,0.3,0.75,9,0.363636364,0.090909091,0.090909091,0.454545455,3
64,8,0.11,10,0.5,1.75,42,0.278894472,0.083752094,0.320770519,0.316582915,3.436873073
32,6,0.12,0.5,0.7,1.25,10,0.470588235,0.117647059,0.117647059,0.294117647,3.75
24,2,0.1,10,0.2,2,5,0.285714286,0.142857143,0.285714286,0.285714286,2
64,4,0.13,1,0.7,0.5,10,0.25,0.222222222,0.333333333,0.194444444,2.333333333
24,8,0.13,10,0.8,0.5,4,0.666666667,0,0.333333333,0,2
32,4,0.09,0.5,0.3,1.5,14,0.358024691,0.259259259,0.234567901,0.148148148,3.4
64,8,0.1,10,0.7,1.25,15,0.317460317,0.158730159,0.214285714,0.30952381,2.909722222
48,6,0.1,1,0.6,1.25,13,0.404255319,0.085106383,0.276595745,0.234042553,2.833333333
24,8,0.1,0.5,0.1,1,10,0.448275862,0.103448276,0.24137931,0.206896552,2.25
24,6,0.09,2,0.8,0.5,2,NA,NA,NA,NA,0
32,2,0.12,0.1,0.1,0.5,8,0.238095238,0.047619048,0.19047619,0.523809524,2.333333333
48,6,0.09,10,0.5,0.75,2,NA,NA,NA,NA,1
48,8,0.13,0.1,0.2,0.25,9,0.269230769,0,0.230769231,0.5,3
64,2,0.11,0.5,0.2,1.5,24,0.324894515,0.135021097,0.227848101,0.312236287,4.6875
48,4,0.12,10,0.2,1,20,0.33,0.09,0.33,0.25,3.981481481
48,6,0.11,1,0.7,1.25,12,0.396825397,0.063492063,0.26984127,0.26984127,3.5
16,2,0.09,0.1,0.3,1.25,6,0.5,0,0.25,0.25,2
64,4,0.13,1,0.2,0.75,8,0.5,0.2,0,0.3,3.625
16,4,0.12,10,0.1,2,12,0.142857143,0.047619048,0.238095238,0.571428571,2
48,4,0.13,0.5,0.1,1,18,0.414473684,0.105263158,0.256578947,0.223684211,3.488095238
48,2,0.09,2,0.6,1.75,10,0.25,0.285714286,0.25,0.214285714,3.166666667
24,6,0.1,10,0.9,1.25,6,0,0,0,1,1
16,8,0.12,2,0.7,1.75,8,0.4,0,0.333333333,0.266666667,1.5
64,2,0.13,10,0.7,1.25,3,NA,NA,NA,NA,1
48,4,0.1,0.1,0.9,1.5,10,0.285714286,0.071428571,0.25,0.392857143,3
16,4,0.1,2,0.6,2,4,0,0,0,1,1
16,6,0.13,2,0.5,1,4,1,0,0,0,2
32,4,0.1,10,0.4,1.5,9,0.5,0.15,0.15,0.2,3.25
64,4,0.13,2,0.9,0.25,4,0.5,0,0,0.5,2
32,2,0.11,2,0.7,1,1,NA,NA,NA,NA,0
32,4,0.11,1,0.9,0.25,0,NA,NA,NA,NA,-1
32,2,0.09,0.1,0.3,1.25,4,NA,NA,NA,NA,1
24,6,0.13,2,0.1,2,20,0.178899083,0.110091743,0.302752294,0.408256881,2
48,4,0.11,1,0.5,0.5,3,1,0,0,0,2
24,4,0.1,10,0.8,0.25,0,NA,NA,NA,NA,-1
48,6,0.11,10,0.8,0.5,0,NA,NA,NA,NA,-1
32,8,0.13,0.5,0.8,1.75,7,0.666666667,0,0,0.333333333,2
48,6,0.1,1,0.8,1.5,15,0.538461538,0.051282051,0.128205128,0.282051282,4.125
48,6,0.13,0.1,0.6,0.75,14,0.205882353,0.044117647,0.338235294,0.411764706,2.333333333
24,8,0.13,10,0.5,1.75,12,0.3,0.133333333,0.333333333,0.233333333,2
64,2,0.1,0.1,0.5,0.5,5,0.5,0.166666667,0.166666667,0.166666667,2
32,4,0.09,1,0.7,2,8,0.181818182,0.090909091,0.181818182,0.545454545,2
64,4,0.1,1,0.1,1.5,34,0.315282792,0.129963899,0.273164862,0.281588448,4.2
32,2,0.11,0.5,0.4,0.75,2,NA,NA,NA,NA,0
32,8,0.11,0.1,0.1,1.5,25,0.305630027,0.077747989,0.319034853,0.297587131,3.679166667
16,6,0.09,0.1,0.5,2,10,0.142857143,0.071428571,0.428571429,0.357142857,2
32,4,0.12,2,0.8,1.75,14,0.240963855,0.13253012,0.265060241,0.361445783,2.666666667
32,2,0.13,2,0.5,2,0,NA,NA,NA,NA,-1
64,4,0.1,10,0.8,2,18,0.25,0.119047619,0.321428571,0.30952381,2.444444444
48,8,0.12,1,0.9,1.25,15,0.282051282,0.08974359,0.307692308,0.320512821,3
32,8,0.11,1,0.4,2,17,0.404761905,0.119047619,0.26984127,0.206349206,3.253472222
16,2,0.13,2,0.1,1,6,0.375,0.125,0.125,0.375,2
48,8,0.1,2,0.7,0.5,0,NA,NA,NA,NA,-1
64,6,0.13,0.5,0.9,1.75,21,0.409395973,0.080536913,0.281879195,0.228187919,4.421875
32,8,0.11,2,0.4,0.75,8,0.416666667,0.083333333,0.333333333,0.166666667,2.333333333
32,6,0.1,0.5,0.3,1.25,11,0.365853659,0,0.390243902,0.243902439,3
64,4,0.13,0.1,0.8,0.25,0,NA,NA,NA,NA,-1
24,4,0.1,10,0.5,1.25,0,NA,NA,NA,NA,-1
64,4,0.1,2,0.7,1.5,6,0.333333333,0.333333333,0,0.333333333,2
32,8,0.12,1,0.5,0.75,6,0.666666667,0,0.166666667,0.166666667,3
24,2,0.12,2,0.7,0.75,0,NA,NA,NA,NA,-1
16,2,0.12,0.5,0.1,0.5,3,0,1,0,0,1.5
64,6,0.09,10,0.4,1,16,0.330357143,0.107142857,0.241071429,0.321428571,3.305555556
32,4,0.1,1,0.3,1.25,6,0.2,0,0.6,0.2,2
16,8,0.09,1,0.1,0.5,7,0,0,0.5,0.5,1
64,8,0.13,0.1,0.5,1.75,30,0.362318841,0.061594203,0.282608696,0.293478261,3.932537658
16,6,0.1,2,0.4,1.75,11,0.285714286,0.095238095,0.285714286,0.333333333,2.166666667
48,6,0.1,1,0.8,1.25,3,0,0,0,1,1
64,2,0.09,1,0.6,1.5,23,0.394308943,0.097560976,0.231707317,0.276422764,4.659722222
16,8,0.1,2,0.6,1.5,4,NA,NA,NA,NA,0
48,2,0.12,1,0.3,1.25,15,0.331034483,0.151724138,0.165517241,0.351724138,3.907407407
24,2,0.1,10,0.8,0.25,1,NA,NA,NA,NA,0
48,4,0.1,1,0.5,1.25,12,0.411764706,0.088235294,0.264705882,0.235294118,2.5
24,4,0.1,0.1,0.1,1.5,15,0.205882353,0.014705882,0.338235294,0.441176471,3
16,2,0.09,10,0.4,1.5,3,NA,NA,NA,NA,1
32,4,0.11,0.1,0.4,1.25,11,0.102564103,0.128205128,0.461538462,0.307692308,1.785714286
48,4,0.11,10,0.3,0.75,8,0.555555556,0.111111111,0.166666667,0.166666667,3.5
24,2,0.11,2,0.6,1.75,8,0.307692308,0.076923077,0.230769231,0.384615385,2.333333333
48,6,0.13,0.1,0.7,1,8,0.4,0.2,0,0.4,3
64,4,0.1,0.1,0.9,2,20,0.356020942,0.089005236,0.219895288,0.335078534,4.172222222
32,4,0.13,0.5,0.3,1.75,18,0.322916667,0.125,0.291666667,0.260416667,3.456790123
64,8,0.12,0.5,0.8,2,33,0.310765816,0.119866815,0.30299667,0.266370699,3.995833333
48,4,0.1,1,0.5,0.25,2,NA,NA,NA,NA,1
24,8,0.11,2,0.6,0.5,5,0.666666667,0,0.333333333,0,2
64,8,0.11,0.5,0.6,1.5,32,0.251928021,0.098971722,0.354755784,0.294344473,3.222743056
16,6,0.1,0.1,0.5,1.75,11,0.4375,0,0.3125,0.25,2
64,4,0.11,1,0.2,1.75,35,0.378378378,0.096979332,0.282988871,0.241653418,4.441089466
48,2,0.11,10,0.2,2,25,0.350340136,0.085034014,0.282312925,0.282312925,4.388888889
24,6,0.09,1,0.7,1,3,NA,NA,NA,NA,0
24,2,0.09,0.5,0.1,1.75,14,0.267326733,0.089108911,0.267326733,0.376237624,3.5
32,4,0.12,10,0.4,2,21,0.322580645,0.101382488,0.271889401,0.304147465,3.077380952
64,4,0.11,0.1,0.3,0.25,5,0,0,0.75,0.25,1
64,8,0.1,10,0.4,0.5,11,0.342105263,0.157894737,0.289473684,0.210526316,2.922222222
16,6,0.1,1,0.8,1.75,9,0.263157895,0.105263158,0.263157895,0.368421053,1.916666667
48,4,0.13,2,0.2,1.5,15,0.271428571,0.114285714,0.428571429,0.185714286,2.566666667
32,8,0.13,2,0.5,1.75,13,0.377777778,0.088888889,0.333333333,0.2,2.666666667
48,8,0.13,10,0.3,2,30,0.328125,0.109375,0.3125,0.25,3.577187561
32,6,0.12,0.1,0.8,1.5,2,NA,NA,NA,NA,1
64,6,0.1,0.1,0.9,0.25,0,NA,NA,NA,NA,-1
16,6,0.11,0.1,0.3,0.5,1,NA,NA,NA,NA,0
24,4,0.11,1,0.9,0.25,1,NA,NA,NA,NA,0
16,8,0.09,0.5,0.3,1,4,0,0,1,0,1
16,6,0.1,0.1,0.7,2,5,NA,NA,NA,NA,0
32,4,0.13,0.1,0.7,1.75,6,0.444444444,0,0.111111111,0.444444444,2
48,4,0.12,1,0.1,2,31,0.362477231,0.100182149,0.275045537,0.262295082,4.625460601
48,6,0.11,2,0.1,1.5,30,0.34488189,0.097637795,0.278740157,0.278740157,3.649528604
64,8,0.09,10,0.1,0.25,5,0.333333333,0,0.333333333,0.333333333,1.5
64,2,0.09,1,0.2,1.5,23,0.264705882,0.182352941,0.347058824,0.205882353,3.5
16,2,0.09,10,0.9,1.25,0,NA,NA,NA,NA,-1
24,6,0.1,0.5,0.7,1.25,12,0.216666667,0.15,0.3,0.333333333,2.377777778
16,6,0.09,0.1,0.1,1.5,9,0.461538462,0,0.307692308,0.230769231,2
16,4,0.1,0.5,0.9,1,7,0.3,0.1,0.3,0.3,2
64,6,0.12,0.5,0.3,2,39,0.305025997,0.10745234,0.319757366,0.267764298,3.63
24,8,0.09,0.1,0.8,0.25,1,NA,NA,NA,NA,0
48,8,0.13,0.5,0.7,1.75,27,0.251001335,0.136181575,0.344459279,0.26835781,3.114625694
64,8,0.1,2,0.3,0.75,20,0.297777778,0.12,0.297777778,0.284444444,3.630952381
64,8,0.13,0.1,0.6,1.5,23,0.292537313,0.107462687,0.298507463,0.301492537,3.494708333
64,8,0.1,0.1,0.4,0.75,19,0.198863636,0.107954545,0.306818182,0.386363636,2.916666667
64,6,0.11,2,0.7,0.25,1,NA,NA,NA,NA,0
16,2,0.12,0.1,0.2,0.25,1,NA,NA,NA,NA,0
16,8,0.11,1,0.3,0.75,4,0,0,1,0,1
16,6,0.13,2,0.9,0.75,6,0,0,1,0,1
64,8,0.11,0.5,0.6,2,39,0.297244094,0.087598425,0.26476378,0.350393701,4.494791667
32,2,0.1,0.1,0.6,0.25,0,NA,NA,NA,NA,-1
64,2,0.1,2,0.5,0.5,2,NA,NA,NA,NA,1
64,8,0.11,2,0.8,0.5,5,0,0,0.666666667,0.333333333,1
48,6,0.11,0.5,0.3,1.25,20,0.292207792,0.071428571,0.298701299,0.337662338,3
48,2,0.12,0.5,0.2,1.75,22,0.304761905,0.138095238,0.285714286,0.271428571,3.14453125
16,8,0.11,10,0.7,1.5,7,0,0,0.5,0.5,1
16,8,0.13,2,0.4,1,10,0.227272727,0.090909091,0.477272727,0.204545455,2.071428571
16,4,0.13,1,0.8,0.25,2,NA,NA,NA,NA,1
64,6,0.13,0.1,0.4,1.75,39,0.310249307,0.120221607,0.32465374,0.244875346,3.680504371
32,6,0.12,10,0.6,2,17,0.284552846,0.113821138,0.260162602,0.341463415,2.875
48,4,0.13,0.5,0.3,2,27,0.32808399,0.06824147,0.275590551,0.32808399,3.611111111
24,4,0.1,1,0.1,1,5,0.666666667,0,0.333333333,0,2
32,6,0.09,0.1,0.5,1.25,8,0.272727273,0.181818182,0.090909091,0.454545455,3
48,4,0.12,10,0.5,2,7,0.272727273,0,0.181818182,0.545454545,2
32,8,0.11,0.5,0.4,2,16,0.347826087,0.072463768,0.289855072,0.289855072,3
16,4,0.12,10,0.6,1.5,5,0,0,0.666666667,0.333333333,1
48,8,0.13,1,0.7,1.25,18,0.387878788,0.139393939,0.157575758,0.315151515,3.592592593
64,8,0.09,2,0.4,2,48,0.328299409,0.056467498,0.293499672,0.321733421,3.684570282
24,8,0.13,2,0.5,1,8,0.2,0,0.2,0.6,2
48,8,0.09,1,0.8,2,22,0.240740741,0.106481481,0.351851852,0.300925926,2.930555556
16,4,0.09,2,0.6,0.5,5,0,0,1,0,1
64,2,0.11,0.5,0.5,0.75,7,0.714285714,0,0.142857143,0.142857143,3.5
32,2,0.13,1,0.3,1,7,0.6,0,0.2,0.2,3
64,6,0.11,1,0.6,0.25,4,0.333333333,0.333333333,0.333333333,0,1.5
16,4,0.13,0.5,0.8,1,2,NA,NA,NA,NA,1
32,8,0.12,10,0.1,1.25,21,0.429378531,0.04519774,0.305084746,0.220338983,3.127777778
48,8,0.13,0.1,0.1,1.75,39,0.276315789,0.097368421,0.351973684,0.274342105,3.375
64,8,0.13,2,0.8,0.75,13,0.338235294,0.102941176,0.191176471,0.367647059,2.652777778
32,4,0.1,0.5,0.9,1,7,0.5,0.25,0,0.25,3
24,8,0.11,1,0.3,1,10,0.272727273,0.090909091,0.318181818,0.318181818,2.666666667
16,8,0.12,10,0.4,2,11,0.428571429,0.071428571,0.285714286,0.214285714,2
48,8,0.12,10,0.3,1.5,26,0.247807018,0.120614035,0.311403509,0.320175439,3.204063786
32,2,0.13,0.5,0.4,1.5,9,0.5,0.111111111,0.277777778,0.111111111,2.666666667
16,2,0.13,2,0.3,2,1,NA,NA,NA,NA,0
32,6,0.11,2,0.6,0.5,3,NA,NA,NA,NA,1
32,8,0.09,2,0.1,1.75,11,0.45,0.05,0.2,0.3,3.166666667
48,4,0.13,2,0.8,1.75,20,0.407582938,0.127962085,0.222748815,0.241706161,4.104166667
16,4,0.12,1,0.5,1,7,0.2,0,0.4,0.4,2
48,8,0.09,1,0.4,0.5,7,0.4,0,0.4,0.2,2
32,4,0.11,2,0.8,0.25,1,NA,NA,NA,NA,0
48,4,0.13,10,0.5,1.5,11,0.259259259,0.074074074,0.185185185,0.481481481,3
32,8,0.09,1,0.4,2,15,0.350877193,0.035087719,0.350877193,0.263157895,3
24,2,0.12,0.5,0.6,0.75,3,0,0,0,1,1
64,8,0.12,2,0.8,0.25,2,NA,NA,NA,NA,1
48,8,0.09,2,0.8,2,19,0.34057971,0.094202899,0.326086957,0.239130435,3.333333333
64,8,0.09,0.5,0.4,1.25,21,0.361256545,0.073298429,0.287958115,0.277486911,3.020833333
16,4,0.11,0.1,0.9,0.25,0,NA,NA,NA,NA,-1
64,2,0.12,0.1,0.9,1,2,NA,NA,NA,NA,1
32,8,0.09,1,0.3,1.75,16,0.229166667,0.135416667,0.291666667,0.34375,2.666666667
32,4,0.1,10,0.1,2,24,0.303964758,0.083700441,0.286343612,0.325991189,3.222222222
24,8,0.1,0.5,0.5,2,8,0,0.142857143,0.571428571,0.285714286,1.333333333
32,2,0.11,1,0.5,1.5,3,0,0,1,0,1
16,6,0.1,10,0.8,2,4,0,0,1,0,1
48,2,0.1,1,0.5,1.5,12,0.4,0.1,0.225,0.275,3.777777778
32,8,0.09,0.1,0.3,1.5,8,0.285714286,0,0.142857143,0.571428571,2
32,6,0.11,10,0.3,1.75,15,0.384615385,0.076923077,0.282051282,0.256410256,2.5
48,8,0.13,0.1,0.7,1.25,12,0.302631579,0.210526316,0.263157895,0.223684211,3.277777778
16,6,0.11,1,0.4,2,12,0.28125,0.1875,0.296875,0.234375,1.96
24,4,0.13,2,0.7,0.5,2,NA,NA,NA,NA,1
16,6,0.13,2,0.1,0.75,9,0.35,0.05,0.4,0.2,2
64,6,0.12,0.1,0.6,2,28,0.305111821,0.119808307,0.346645367,0.228434505,3.901748512
64,8,0.12,0.1,0.1,0.75,23,0.283482143,0.133928571,0.274553571,0.308035714,3.629861111
16,6,0.1,10,0.1,1.5,11,0.076923077,0.153846154,0.512820513,0.256410256,1.75
32,2,0.09,10,0.3,1.5,3,0,0,1,0,1
