N,B,Connectance,T,Disturbance,Eco_size,Richness,Chain,Omnivory,Apparent,Exploitation,FCL
48,8,0.11,1,0.2,1.75,31,0.281163435,0.123268698,0.346260388,0.249307479,2
16,4,0.13,10,0.4,1,7,0.166666667,0.083333333,0.5,0.25,2
24,2,0.1,1,0.2,0.25,0,NA,NA,NA,NA,-1
64,8,0.11,2,0.8,0.5,6,0.416666667,0.083333333,0.166666667,0.333333333,2
24,4,0.11,2,0.8,2,13,0.276595745,0.117021277,0.255319149,0.35106383,3
64,4,0.11,2,0.1,1.5,49,0.332017371,0.105408606,0.287011449,0.275562574,3
64,4,0.1,10,0.1,1.5,33,0.344234079,0.089500861,0.316695353,0.249569707,3
64,2,0.1,2,0.5,0.75,13,0.375,0.104166667,0.229166667,0.291666667,4
24,6,0.12,10,0.5,1.25,12,0.363636364,0.045454545,0.363636364,0.227272727,2
32,6,0.12,10,0.5,0.5,11,0.404761905,0.119047619,0.380952381,0.095238095,3
24,2,0.12,2,0.4,0.5,3,0,0,1,0,1
32,8,0.12,0.5,0.2,2,18,0.299492386,0.131979695,0.355329949,0.21319797,3
32,8,0.1,2,0.5,1,13,0.324324324,0.027027027,0.405405405,0.243243243,2
16,2,0.1,10,0.5,1.75,5,0.6,0.2,0.2,0,2
48,8,0.11,0.1,0.3,1.75,24,0.337164751,0.08045977,0.291187739,0.291187739,3
48,4,0.13,10,0.7,2,20,0.340425532,0.079787234,0.25,0.329787234,2
32,8,0.13,1,0.6,0.25,2,NA,NA,NA,NA,0
32,6,0.09,10,0.7,0.5,1,NA,NA,NA,NA,0
16,6,0.11,1,0.2,1.5,10,0,0,0.269230769,0.730769231,1
32,8,0.13,0.5,0.1,1.5,24,0.265748031,0.131889764,0.30511811,0.297244094,2
48,8,0.13,10,0.5,1.5,15,0.228571429,0.114285714,0.333333333,0.323809524,1
32,4,0.11,0.1,0.4,0.75,5,0,0,0,1,1
64,8,0.1,10,0.4,0.75,17,0.435483871,0.048387097,0.274193548,0.241935484,2
16,8,0.13,0.5,0.8,0.5,4,NA,NA,NA,NA,1
24,6,0.11,10,0.6,2,11,0.464285714,0.214285714,0.142857143,0.178571429,3
32,8,0.12,0.1,0.9,1.75,8,0.181818182,0.363636364,0.363636364,0.090909091,1
24,8,0.1,1,0.9,1,6,0.166666667,0.166666667,0.333333333,0.333333333,1
48,6,0.09,2,0.5,0.5,13,0.166666667,0.133333333,0.166666667,0.533333333,2
24,2,0.11,2,0.1,1.25,8,0.555555556,0,0.222222222,0.222222222,3
32,2,0.11,0.1,0.6,1.5,10,0.269230769,0.038461538,0.346153846,0.346153846,2
32,6,0.13,2,0.6,0.5,4,0.333333333,0.333333333,0.333333333,0,1
48,4,0.13,10,0.5,0.75,11,0.128571429,0.171428571,0.371428571,0.328571429,2
32,4,0.1,2,0.1,0.25,4,NA,NA,NA,NA,1
64,6,0.13,10,0.5,1,23,0.28313253,0.105421687,0.310240964,0.301204819,2
32,6,0.12,1,0.5,1.75,12,0.377777778,0.133333333,0.355555556,0.133333333,2
32,8,0.09,2,0.4,0.5,10,0.44,0.04,0.2,0.32,3
64,6,0.11,0.1,0.4,1.5,21,0.304347826,0.170807453,0.332298137,0.192546584,3
48,2,0.13,0.5,0.7,1.75,15,0.296,0.128,0.304,0.272,2
24,6,0.13,2,0.8,0.75,5,0,0.333333333,0.666666667,0,1
32,2,0.11,0.1,0.2,2,10,0.390243902,0.12195122,0.292682927,0.195121951,3
24,6,0.11,10,0.9,0.75,2,NA,NA,NA,NA,0
64,6,0.13,0.5,0.1,0.25,15,0.336,0.144,0.288,0.232,2
32,8,0.1,0.1,0.2,0.25,2,NA,NA,NA,NA,0
64,2,0.1,10,0.7,1.25,5,0.333333333,0.333333333,0,0.333333333,2
16,6,0.12,10,0.7,1.5,5,NA,NA,NA,NA,1
24,6,0.12,0.1,0.1,0.25,2,NA,NA,NA,NA,0
64,6,0.1,0.1,0.5,1.25,22,0.439613527,0.096618357,0.217391304,0.246376812,3
48,4,0.13,0.5,0.3,0.5,6,0.5,0,0.25,0.25,2
24,6,0.1,1,0.7,0.75,10,0.227272727,0.090909091,0.363636364,0.318181818,2
48,8,0.13,1,0.9,1.5,20,0.282051282,0.128205128,0.26007326,0.32967033,2
48,6,0.11,0.1,0.4,0.75,1,NA,NA,NA,NA,0
48,4,0.12,0.1,0.7,2,15,0.389312977,0.175572519,0.167938931,0.267175573,3
64,4,0.11,0.1,0.2,2,38,0.295602019,0.137707282,0.281903389,0.284787311,3
16,8,0.1,0.1,0.8,0.5,1,NA,NA,NA,NA,0
32,4,0.1,1,0.9,1.75,6,0.142857143,0,0.285714286,0.571428571,2
24,4,0.1,0.1,0.6,2,11,0.5,0.045454545,0.181818182,0.272727273,3
64,4,0.13,10,0.2,1.5,37,0.327048586,0.129079043,0.261783901,0.28208847,3
64,6,0.11,10,0.9,0.5,2,NA,NA,NA,NA,0
24,6,0.09,0.5,0.4,1,5,0.2,0.2,0,0.6,2
64,8,0.09,0.5,0.7,1.25,11,0.393939394,0.090909091,0.090909091,0.424242424,3
16,6,0.11,1,0.1,2,12,0.333333333,0,0.444444444,0.222222222,2
48,2,0.11,1,0.9,0.5,8,0.4375,0.1875,0,0.375,2
24,4,0.11,1,0.5,0.5,0,NA,NA,NA,NA,-1
32,6,0.11,10,0.6,1.75,14,0.301369863,0.109589041,0.232876712,0.356164384,2
48,6,0.11,1,0.9,1,9,0.666666667,0,0.111111111,0.222222222,4
16,2,0.1,0.5,0.8,0.25,1,NA,NA,NA,NA,0
32,2,0.11,1,0.4,1,11,0.403225806,0.193548387,0.161290323,0.241935484,3
24,8,0.09,2,0.5,1,7,0.444444444,0,0.333333333,0.222222222,1
16,2,0.12,10,0.9,1,1,NA,NA,NA,NA,0
64,8,0.11,10,0.3,1.5,39,0.321392016,0.078812692,0.333674514,0.266120778,2
64,6,0.11,2,0.2,1.5,41,0.337389381,0.071902655,0.293141593,0.297566372,3
24,4,0.13,0.5,0.1,2,20,0.174418605,0.122093023,0.348837209,0.354651163,2
64,8,0.11,0.1,0.3,0.5,10,0.2,0.1,0.3,0.4,2
48,4,0.11,1,0.9,1,2,NA,NA,NA,NA,1
16,4,0.09,2,0.5,0.5,1,NA,NA,NA,NA,0
24,8,0.13,1,0.8,0.25,2,NA,NA,NA,NA,0
16,6,0.1,0.5,0.8,1,4,0,0,1,0,1
64,6,0.1,0.1,0.4,0.5,7,0.428571429,0.285714286,0.214285714,0.071428571,2
64,6,0.13,0.5,0.4,1.5,24,0.283905967,0.16636528,0.320072333,0.22965642,3
16,6,0.13,0.5,0.8,1.75,6,0,0,0,1,1
64,4,0.11,10,0.3,1,13,0.32,0.12,0.253333333,0.306666667,2
24,6,0.1,0.5,0.2,0.5,6,0.666666667,0,0.333333333,0,2
64,6,0.12,0.1,0.5,1.25,23,0.349462366,0.123655914,0.311827957,0.215053763,4
64,2,0.12,2,0.4,2,26,0.26716141,0.170686456,0.319109462,0.243042672,4
24,2,0.09,0.5,0.6,1.25,3,0,1,0,0,1
16,4,0.12,10,0.7,0.25,0,NA,NA,NA,NA,-1
32,4,0.09,0.1,0.8,0.25,0,NA,NA,NA,NA,-1
16,8,0.09,0.1,0.7,0.75,5,0,0,0.75,0.25,1
32,6,0.1,10,0.9,0.25,2,NA,NA,NA,NA,1
48,4,0.09,0.5,0.7,2,23,0.306818182,0.125,0.238636364,0.329545455,2
24,6,0.09,2,0.3,1,5,0.333333333,0,0.333333333,0.333333333,1
32,8,0.12,2,0.3,1.75,16,0.303921569,0.107843137,0.411764706,0.176470588,2
24,4,0.13,0.1,0.1,1,15,0.430555556,0.041666667,0.263888889,0.263888889,3
24,2,0.11,1,0.1,1.75,19,0.324324324,0.135135135,0.221621622,0.318918919,2
24,4,0.09,0.5,0.4,0.75,3,NA,NA,NA,NA,1
24,4,0.13,10,0.7,1.75,7,0.375,0.25,0.1875,0.1875,2
48,6,0.1,0.5,0.9,1.75,25,0.379421222,0.122186495,0.24437299,0.254019293,2
24,4,0.1,0.1,0.4,1.75,15,0.382716049,0.12345679,0.185185185,0.308641975,3
16,2,0.11,0.5,0.8,0.25,2,NA,NA,NA,NA,1
16,4,0.09,10,0.9,1,2,NA,NA,NA,NA,0
32,6,0.11,0.5,0.2,1.25,20,0.325513196,0.11143695,0.346041056,0.217008798,2
32,8,0.11,0.5,0.4,0.5,7,NA,NA,NA,NA,1
64,2,0.12,1,0.6,2,18,0.37398374,0.073170732,0.284552846,0.268292683,3
16,8,0.1,2,0.6,0.5,6,0.333333333,0.333333333,0.333333333,0,1
48,4,0.09,1,0.7,1.25,11,0.538461538,0.038461538,0.192307692,0.230769231,3
32,8,0.1,0.5,0.5,1.25,7,1,0,0,0,3
64,4,0.11,10,0.8,1,8,0.357142857,0.214285714,0.285714286,0.142857143,2
32,4,0.12,0.1,0.5,1.25,1,NA,NA,NA,NA,0
16,4,0.1,0.1,0.4,1.25,3,0,0,1,0,1
48,8,0.09,0.5,0.5,1.75,19,0.207100592,0.106508876,0.343195266,0.343195266,2
24,8,0.09,0.1,0.4,1.5,10,0.45,0.05,0.4,0.1,2
64,8,0.11,2,0.5,1.75,23,0.359090909,0.118181818,0.286363636,0.236363636,3
16,4,0.1,0.1,0.3,0.75,6,0.222222222,0,0.111111111,0.666666667,2
24,2,0.13,10,0.6,2,6,0.375,0,0.5,0.125,1
48,8,0.09,10,0.4,1,15,0.260273973,0.054794521,0.369863014,0.315068493,2
64,6,0.12,0.5,0.5,1.5,22,0.31512605,0.092436975,0.382352941,0.210084034,3
32,8,0.11,0.1,0.5,0.5,7,0,0,0.5,0.5,1
48,8,0.12,0.1,0.8,1,22,0.333333333,0.082251082,0.29004329,0.294372294,2
48,2,0.12,0.5,0.3,1.25,13,0.317647059,0.105882353,0.235294118,0.341176471,3
32,4,0.12,2,0.2,2,22,0.237113402,0.134020619,0.357388316,0.271477663,3
16,8,0.09,2,0.8,1.25,4,0,0,1,0,1
64,8,0.11,10,0.3,0.25,5,0.25,0,0.75,0,1
24,6,0.09,10,0.8,1.75,11,0.172413793,0.068965517,0.586206897,0.172413793,2
24,4,0.09,0.5,0.6,1,1,NA,NA,NA,NA,0
16,4,0.13,10,0.4,0.75,6,0,0,0.333333333,0.666666667,1
24,6,0.13,0.1,0.6,0.25,3,0,0,1,0,1
24,6,0.13,2,0.9,0.75,3,NA,NA,NA,NA,1
48,6,0.13,10,0.2,1.5,33,0.291814947,0.110320285,0.319098458,0.278766311,2
24,6,0.13,2,0.9,1,4,NA,NA,NA,NA,0
16,6,0.12,1,0.5,1.75,5,1,0,0,0,2
64,8,0.12,10,0.8,0.5,10,0.419354839,0.161290323,0.290322581,0.129032258,3
48,8,0.13,10,0.4,1.25,14,0.142857143,0.057142857,0.385714286,0.414285714,2
32,8,0.13,10,0.3,0.75,14,0.138888889,0.152777778,0.486111111,0.222222222,4
16,6,0.12,2,0.4,1.5,5,0,0.5,0.5,0,1
24,6,0.09,0.1,0.9,0.5,1,NA,NA,NA,NA,0
64,8,0.1,2,0.3,1.25,28,0.346774194,0.096774194,0.260080645,0.296370968,3
48,8,0.12,1,0.7,1.5,18,0.248962656,0.136929461,0.34439834,0.269709544,3
48,2,0.13,10,0.6,0.75,0,NA,NA,NA,NA,-1
48,4,0.12,2,0.5,0.5,2,NA,NA,NA,NA,1
32,8,0.13,10,0.7,1.5,14,0.407407407,0.055555556,0.333333333,0.203703704,2
48,8,0.1,10,0.8,0.5,1,NA,NA,NA,NA,0
32,8,0.09,0.5,0.7,0.25,2,NA,NA,NA,NA,0
32,4,0.11,0.5,0.4,1.5,16,0.25,0.025,0.35,0.375,2
64,6,0.12,2,0.1,2,47,0.28024819,0.129955188,0.333333333,0.256463289,3
48,4,0.1,0.1,0.3,1.5,31,0.348514851,0.102970297,0.233663366,0.314851485,5
16,2,0.13,1,0.1,1.75,10,0.310344828,0.172413793,0.172413793,0.344827586,3
64,2,0.13,0.1,0.7,0.75,9,0.307692308,0.115384615,0.230769231,0.346153846,2
64,8,0.1,2,0.1,1.75,40,0.280130293,0.084690554,0.351791531,0.283387622,3
32,2,0.09,0.5,0.8,1.25,7,0.3,0,0.3,0.4,2
64,2,0.13,0.1,0.3,2,40,0.273677335,0.129327237,0.360548661,0.236446767,4
64,4,0.13,0.5,0.4,1.75,38,0.284942085,0.11969112,0.307335907,0.288030888,2
64,4,0.11,1,0.7,1.75,26,0.298050139,0.13091922,0.30362117,0.267409471,5
64,8,0.09,0.5,0.5,1,18,0.232758621,0.086206897,0.405172414,0.275862069,2
24,8,0.09,0.5,0.8,0.75,0,NA,NA,NA,NA,-1
64,2,0.1,2,0.2,1.75,25,0.334384858,0.094637224,0.201892744,0.369085174,3
24,8,0.11,2,0.6,1,3,0,0,1,0,1
32,8,0.13,0.1,0.1,1.75,23,0.367346939,0.140306122,0.295918367,0.196428571,2
64,4,0.09,0.5,0.8,1.5,22,0.354545455,0.072727273,0.259090909,0.313636364,3
48,2,0.09,1,0.2,1.75,29,0.30802603,0.097613883,0.312364425,0.281995662,5
24,8,0.11,1,0.4,0.5,3,NA,NA,NA,NA,0
16,4,0.1,0.5,0.8,1.75,8,0.083333333,0.083333333,0.25,0.583333333,1
16,2,0.11,10,0.8,1.25,6,0.25,0,0.25,0.5,2
24,6,0.11,10,0.6,2,9,0.571428571,0.071428571,0.285714286,0.071428571,2
16,2,0.12,0.1,0.3,1.75,3,NA,NA,NA,NA,1
64,4,0.1,10,0.7,1.75,16,0.272058824,0.132352941,0.367647059,0.227941176,2
48,4,0.12,0.1,0.4,2,29,0.360824742,0.098969072,0.202061856,0.33814433,3
32,8,0.12,0.1,0.4,0.25,10,0.4,0.142857143,0.285714286,0.171428571,2
16,8,0.09,0.5,0.5,1.25,5,0,0.333333333,0,0.666666667,1
16,2,0.09,2,0.2,1,3,0,0,0,1,1
48,6,0.09,0.1,0.7,1.5,12,0.233333333,0.033333333,0.266666667,0.466666667,3
24,8,0.1,10,0.2,0.25,4,NA,NA,NA,NA,0
32,6,0.11,10,0.1,1,8,0.111111111,0.111111111,0.555555556,0.222222222,1
24,8,0.09,1,0.2,1,5,NA,NA,NA,NA,1
64,6,0.12,1,0.7,1,9,0.466666667,0.133333333,0.266666667,0.133333333,3
32,4,0.1,10,0.9,0.75,8,0.466666667,0,0.133333333,0.4,2
32,8,0.11,0.5,0.3,1.75,21,0.205882353,0.102941176,0.382352941,0.308823529,2
48,6,0.11,0.5,0.2,1,23,0.256038647,0.086956522,0.357487923,0.299516908,2
16,2,0.12,0.5,0.7,1,3,0,0,1,0,1
64,6,0.12,10,0.7,1.25,22,0.325991189,0.079295154,0.317180617,0.27753304,3
32,2,0.09,2,0.9,1.25,5,0.142857143,0.142857143,0.285714286,0.428571429,1
48,6,0.1,1,0.8,1.5,16,0.34,0.14,0.26,0.26,4
64,2,0.09,10,0.4,0.75,0,NA,NA,NA,NA,-1
32,8,0.1,0.5,0.5,1.5,7,0.666666667,0,0,0.333333333,2
64,6,0.13,1,0.7,2,32,0.347107438,0.11707989,0.247933884,0.287878788,3
24,6,0.1,0.5,0.6,0.25,0,NA,NA,NA,NA,-1
16,4,0.09,2,0.2,0.25,1,NA,NA,NA,NA,0
32,2,0.13,0.5,0.4,2,3,NA,NA,NA,NA,1
24,2,0.13,1,0.5,1,2,NA,NA,NA,NA,1
32,8,0.13,10,0.2,2,14,0.194805195,0.116883117,0.38961039,0.298701299,3
64,4,0.11,0.5,0.9,0.75,3,1,0,0,0,2
16,4,0.09,1,0.4,2,9,0.4,0.2,0.266666667,0.133333333,2
24,6,0.13,0.1,0.6,0.75,2,NA,NA,NA,NA,0
32,4,0.13,0.5,0.8,0.5,6,0,0,0,1,1
32,2,0.09,10,0.2,0.75,4,0.5,0,0.25,0.25,2
24,6,0.09,1,0.8,0.75,6,0,0,1,0,1
24,2,0.1,10,0.9,1.5,0,NA,NA,NA,NA,-1
16,4,0.11,2,0.2,0.25,3,NA,NA,NA,NA,0
48,4,0.09,0.1,0.2,0.75,25,0.286501377,0.104683196,0.380165289,0.228650138,2
64,8,0.1,0.1,0.7,1,14,0.293478261,0.152173913,0.315217391,0.239130435,2
24,6,0.12,0.5,0.5,0.75,10,0.175,0.1,0.325,0.4,1
32,6,0.11,10,0.7,1.25,14,0.351351351,0.189189189,0.256756757,0.202702703,3
48,8,0.13,10,0.6,0.5,11,0.357142857,0.19047619,0.30952381,0.142857143,2
16,4,0.11,0.1,0.5,0.75,1,NA,NA,NA,NA,0
32,6,0.11,1,0.5,1.75,11,0.214285714,0,0.285714286,0.5,2
32,2,0.11,10,0.2,1.25,17,0.32885906,0.120805369,0.234899329,0.315436242,3
32,8,0.11,1,0.8,2,17,0.2,0.1,0.333333333,0.366666667,2
16,4,0.09,10,0.7,0.5,5,0.5,0,0.25,0.25,2
24,2,0.12,1,0.7,1.75,10,0.384615385,0.128205128,0.333333333,0.153846154,2
32,4,0.13,0.5,0.7,0.25,1,NA,NA,NA,NA,0
64,2,0.13,0.1,0.1,1.5,29,0.35042735,0.091880342,0.25,0.307692308,4
48,8,0.13,2,0.8,0.25,0,NA,NA,NA,NA,-1
16,8,0.09,10,0.5,1.75,7,0.333333333,0.333333333,0.333333333,0,1
24,2,0.13,10,0.2,1.75,15,0.293333333,0.066666667,0.186666667,0.453333333,3
48,8,0.12,0.5,0.7,1.25,20,0.35971223,0.09352518,0.28057554,0.26618705,2
64,6,0.09,10,0.4,1.75,31,0.321086262,0.092651757,0.329073482,0.257188498,4
64,8,0.12,0.1,0.5,0.5,12,0.393939394,0.090909091,0.212121212,0.303030303,2
64,2,0.11,0.5,0.5,2,24,0.296495957,0.175202156,0.272237197,0.25606469,3
24,8,0.13,10,0.3,1.5,14,0.193548387,0.096774194,0.35483871,0.35483871,1
64,6,0.11,1,0.6,2,29,0.282051282,0.116239316,0.35042735,0.251282051,3
48,4,0.09,1,0.4,1,12,0.279411765,0.176470588,0.308823529,0.235294118,2
16,2,0.11,1,0.5,1,2,NA,NA,NA,NA,1
48,4,0.11,0.1,0.6,1.25,4,0,0,0,1,1
32,8,0.11,1,0.2,0.75,9,0.392857143,0.142857143,0.285714286,0.178571429,2
16,6,0.12,0.5,0.2,1,5,0,0,0.75,0.25,1
48,6,0.13,10,0.4,1,29,0.337628866,0.056701031,0.278350515,0.327319588,3
24,4,0.1,2,0.2,2,10,0.35,0.15,0.3,0.2,2
32,8,0.13,0.5,0.2,1.25,18,0.371069182,0.06918239,0.320754717,0.238993711,3
48,4,0.1,2,0.9,0.75,6,0.75,0,0.25,0,2
24,4,0.09,10,0.4,1,9,0.470588235,0.058823529,0.235294118,0.235294118,3
64,4,0.1,10,0.1,1.75,35,0.315712188,0.082232012,0.299559471,0.302496329,3
32,4,0.09,0.1,0.5,1.25,3,NA,NA,NA,NA,1
16,8,0.12,0.5,0.5,1.25,7,0.181818182,0.181818182,0.545454545,0.090909091,1
16,2,0.1,2,0.5,1,5,0.142857143,0.142857143,0.428571429,0.285714286,1
16,8,0.12,2,0.9,1.5,6,0,0,0.4,0.6,1
48,2,0.09,0.5,0.5,0.25,0,NA,NA,NA,NA,-1
48,8,0.13,10,0.7,0.5,5,0.333333333,0.166666667,0.5,0,1
16,2,0.13,0.5,0.7,2,2,NA,NA,NA,NA,0
16,2,0.13,0.1,0.1,1.5,8,0.363636364,0.090909091,0.227272727,0.318181818,2
32,8,0.12,0.1,0.6,0.25,2,NA,NA,NA,NA,1
16,4,0.1,2,0.9,0.25,3,NA,NA,NA,NA,1
32,8,0.13,0.5,0.1,1.75,23,0.286885246,0.109289617,0.357923497,0.245901639,2
48,4,0.12,0.1,0.9,1.5,10,0.08,0.16,0.04,0.72,1
48,4,0.1,10,0.7,2,13,0.338709677,0.112903226,0.322580645,0.225806452,3
24,8,0.1,0.1,0.4,0.75,7,0,0.5,0,0.5,1
24,8,0.09,1,0.9,2,4,0,1,0,0,1
48,6,0.09,0.5,0.8,1.5,10,0.470588235,0,0.294117647,0.235294118,2
48,8,0.12,2,0.1,1.25,29,0.215453195,0.121842496,0.377414562,0.285289747,2
32,8,0.09,0.5,0.5,1.25,17,0.384615385,0.10989011,0.153846154,0.351648352,2
32,6,0.12,10,0.5,1.5,5,NA,NA,NA,NA,1
48,4,0.11,0.5,0.6,1.75,17,0.288461538,0.115384615,0.326923077,0.269230769,2
16,8,0.09,0.1,0.4,0.5,2,NA,NA,NA,NA,0
16,8,0.12,10,0.9,1.25,2,NA,NA,NA,NA,0
24,8,0.13,0.5,0.5,1.75,14,0.14516129,0.048387097,0.451612903,0.35483871,2
16,2,0.11,1,0.5,0.75,0,NA,NA,NA,NA,-1
48,4,0.11,1,0.5,0.75,13,0.447368421,0.131578947,0.210526316,0.210526316,3
64,2,0.12,0.1,0.6,0.5,1,NA,NA,NA,NA,0
32,6,0.09,0.1,0.6,2,13,0.428571429,0.102040816,0.306122449,0.163265306,3
32,8,0.13,10,0.6,2,11,0.378378378,0.108108108,0.324324324,0.189189189,2
16,4,0.11,10,0.6,0.75,2,NA,NA,NA,NA,1
64,6,0.13,0.1,0.9,1,17,0.338235294,0.102941176,0.301470588,0.257352941,3
48,8,0.11,0.1,0.9,1,14,0.240740741,0.092592593,0.333333333,0.333333333,2
64,4,0.11,0.5,0.3,1.75,27,0.287784679,0.120082816,0.354037267,0.238095238,3
32,6,0.13,1,0.9,0.5,5,0.333333333,0.333333333,0.333333333,0,1
16,4,0.12,0.1,0.3,1,5,0.25,0.5,0.25,0,2
48,2,0.12,10,0.9,0.75,1,NA,NA,NA,NA,0
16,6,0.1,0.5,0.2,0.75,9,0.272727273,0.090909091,0.545454545,0.090909091,1
64,2,0.09,2,0.6,2,15,0.333333333,0.158730159,0.238095238,0.26984127,2
64,4,0.1,0.5,0.8,0.75,9,0.541666667,0.041666667,0.208333333,0.208333333,3
32,6,0.11,2,0.3,1.25,15,0.341463415,0.12195122,0.268292683,0.268292683,2
64,2,0.11,2,0.4,2,30,0.283211679,0.128467153,0.348905109,0.239416058,3
48,8,0.1,10,0.6,1,11,0.268292683,0.097560976,0.43902439,0.195121951,2
32,8,0.09,0.1,0.1,2,15,0.4,0.1,0.257142857,0.242857143,2
16,8,0.12,1,0.2,0.75,6,0.5,0,0.375,0.125,2
16,4,0.12,1,0.9,0.5,4,1,0,0,0,2
24,2,0.11,10,0.8,0.25,1,NA,NA,NA,NA,0
16,4,0.11,1,0.1,0.75,8,0.333333333,0.111111111,0.333333333,0.222222222,1
48,2,0.11,0.1,0.8,1,0,NA,NA,NA,NA,-1
32,8,0.13,10,0.4,1,11,0.185185185,0.148148148,0.407407407,0.259259259,2
64,8,0.11,0.1,0.8,0.5,7,0.555555556,0,0.111111111,0.333333333,4
16,6,0.1,0.5,0.1,0.5,4,0,0,1,0,1
32,4,0.13,10,0.9,0.25,3,NA,NA,NA,NA,1
32,4,0.13,1,0.3,0.75,2,NA,NA,NA,NA,0
48,8,0.09,0.1,0.7,0.25,4,0,1,0,0,1
24,6,0.1,0.1,0.6,1.5,4,0,0,0,1,1
32,8,0.13,2,0.1,2,20,0.307086614,0.12992126,0.303149606,0.25984252,2
48,8,0.13,0.5,0.8,1.25,15,0.287234043,0.180851064,0.329787234,0.20212766,2
48,8,0.09,0.1,0.7,1.5,17,0.151898734,0.075949367,0.329113924,0.443037975,1
64,6,0.12,0.5,0.1,0.25,5,0.666666667,0.333333333,0,0,2
32,8,0.11,10,0.6,0.5,5,1,0,0,0,2
24,2,0.11,1,0.2,0.5,5,1,0,0,0,3
16,8,0.11,2,0.8,0.75,5,0,0,0.5,0.5,1
24,2,0.11,1,0.8,0.25,1,NA,NA,NA,NA,0
16,6,0.12,10,0.7,0.5,3,0,0,1,0,1
48,4,0.1,2,0.5,1.25,9,0.411764706,0.176470588,0.235294118,0.176470588,2
24,6,0.12,1,0.4,0.5,5,0,0,0.75,0.25,1
32,6,0.09,0.1,0.1,2,22,0.26744186,0.174418605,0.368217054,0.189922481,2
32,4,0.12,1,0.7,1.75,15,0.243243243,0.155405405,0.324324324,0.277027027,2
64,2,0.1,2,0.9,1.5,0,NA,NA,NA,NA,-1
64,6,0.09,0.5,0.3,2,50,0.277212614,0.090539166,0.334181078,0.298067141,2
48,4,0.12,0.5,0.3,2,31,0.287591241,0.106569343,0.350364964,0.255474453,3
48,4,0.1,1,0.2,1,20,0.346938776,0.095238095,0.31292517,0.244897959,3
48,2,0.11,2,0.3,0.5,1,NA,NA,NA,NA,0
16,8,0.12,0.1,0.4,2,10,0.2,0.05,0.5,0.25,1
16,8,0.09,0.5,0.5,1.5,7,0,0.2,0.666666667,0.133333333,1
48,2,0.11,0.1,0.3,1,11,0.184210526,0.105263158,0.368421053,0.342105263,3
24,8,0.09,2,0.2,1.5,13,0.32,0.04,0.32,0.32,2
16,8,0.12,0.1,0.3,1.75,8,0.142857143,0.19047619,0.285714286,0.380952381,1
32,6,0.11,10,0.7,0.25,2,NA,NA,NA,NA,0
24,6,0.12,0.1,0.5,1.25,9,0.125,0.125,0.4375,0.3125,2
24,8,0.11,2,0.1,1.75,18,0.310126582,0.107594937,0.367088608,0.215189873,1
64,6,0.09,10,0.6,1.75,27,0.355828221,0.070552147,0.26993865,0.303680982,3
24,6,0.1,10,0.4,0.5,6,0.5,0,0,0.5,2
64,8,0.09,0.5,0.3,1.25,23,0.345070423,0.056338028,0.218309859,0.38028169,3
16,6,0.13,0.5,0.4,2,10,0.307692308,0.153846154,0.346153846,0.192307692,3
24,4,0.12,2,0.8,1.5,8,0.363636364,0.136363636,0.272727273,0.227272727,2
48,6,0.11,2,0.2,1.25,14,0.456521739,0.043478261,0.260869565,0.239130435,2
48,8,0.12,10,0.6,1,11,0.412698413,0.222222222,0.206349206,0.158730159,2
16,2,0.11,0.1,0.1,0.25,3,1,0,0,0,2
64,2,0.12,0.5,0.8,1.25,15,0.393103448,0.165517241,0.227586207,0.213793103,3
32,6,0.13,0.5,0.9,2,3,0,0,1,0,1
32,8,0.13,1,0.4,2,17,0.207142857,0.114285714,0.292857143,0.385714286,2
16,4,0.1,10,0.8,0.5,1,NA,NA,NA,NA,0
32,8,0.12,2,0.7,2,16,0.4375,0.0625,0.234375,0.265625,3
16,2,0.09,1,0.2,1.25,2,NA,NA,NA,NA,1
64,6,0.12,10,0.4,0.5,14,0.303797468,0.126582278,0.303797468,0.265822785,2
64,2,0.13,0.1,0.8,1.5,5,0.142857143,0.285714286,0,0.571428571,1
32,4,0.12,1,0.4,2,20,0.345454545,0.121212121,0.248484848,0.284848485,2
32,4,0.11,10,0.7,0.25,1,NA,NA,NA,NA,0
16,2,0.13,1,0.5,0.5,3,0,1,0,0,1
24,4,0.09,2,0.7,1,6,0.25,0.25,0.25,0.25,1
48,4,0.09,0.1,0.9,1.25,5,0,0.333333333,0.666666667,0,1
24,8,0.1,10,0.6,1.25,1,NA,NA,NA,NA,0
32,4,0.13,0.5,0.2,1.5,22,0.288537549,0.122529644,0.347826087,0.241106719,3
16,2,0.11,10,0.9,1.75,3,0,0,1,0,1
24,6,0.13,0.1,0.8,0.5,3,0,0,1,0,1
64,2,0.13,0.1,0.4,1.25,25,0.331034483,0.110344828,0.289655172,0.268965517,4
48,6,0.1,2,0.4,2,24,0.399159664,0.06302521,0.277310924,0.260504202,2
24,4,0.11,0.5,0.6,1.75,6,0,0,0,1,1
32,4,0.09,0.1,0.7,1.75,10,0.333333333,0,0.333333333,0.333333333,1
16,2,0.11,0.5,0.6,0.5,1,NA,NA,NA,NA,0
24,4,0.11,0.1,0.6,0.25,5,0.5,0,0.25,0.25,2
24,6,0.1,0.1,0.1,0.25,3,NA,NA,NA,NA,1
48,2,0.12,0.1,0.4,1.75,17,0.374233129,0.165644172,0.245398773,0.214723926,3
